#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 03 13 00 00 00 1 3233.029
2011 03 12 23 45 00 1 3233.003
2011 03 12 23 30 00 1 3232.995
2011 03 12 23 15 00 1 3233.000
2011 03 12 23 00 00 1 3232.958
2011 03 12 22 45 00 1 3232.916
2011 03 12 22 30 00 1 3232.954
2011 03 12 22 15 00 1 3232.915
2011 03 12 22 00 00 1 3232.901
2011 03 12 21 45 00 1 3232.889
2011 03 12 21 30 00 1 3232.881
2011 03 12 21 15 00 1 3232.864
2011 03 12 21 00 00 1 3232.858
2011 03 12 20 45 00 1 3232.870
2011 03 12 20 30 00 1 3232.877
2011 03 12 20 15 00 1 3232.853
2011 03 12 20 00 00 1 3232.836
2011 03 12 19 45 00 1 3232.852
2011 03 12 19 30 00 1 3232.867
2011 03 12 19 15 00 1 3232.837
2011 03 12 19 00 00 1 3232.834
2011 03 12 18 45 00 1 3232.887
2011 03 12 18 30 00 1 3232.845
2011 03 12 18 15 00 1 3232.870
2011 03 12 18 00 00 1 3232.861
2011 03 12 17 45 00 1 3232.891
2011 03 12 17 30 00 1 3232.892
2011 03 12 17 15 00 1 3232.875
2011 03 12 17 00 00 1 3232.912
2011 03 12 16 45 00 1 3232.909
2011 03 12 16 30 00 1 3232.920
2011 03 12 16 15 00 1 3232.895
2011 03 12 16 00 00 1 3232.934
2011 03 12 15 45 00 1 3232.928
2011 03 12 15 30 00 1 3232.933
2011 03 12 15 15 00 1 3232.948
2011 03 12 15 00 00 1 3232.913
2011 03 12 14 45 00 1 3232.923
2011 03 12 14 30 00 1 3232.985
2011 03 12 14 15 00 1 3232.973
2011 03 12 14 00 00 1 3232.933
2011 03 12 13 45 00 1 3232.952
2011 03 12 13 30 00 1 3232.948
2011 03 12 13 15 00 1 3232.973
2011 03 12 13 00 00 1 3232.955
2011 03 12 12 45 00 1 3232.958
2011 03 12 12 30 00 1 3232.943
2011 03 12 12 15 00 1 3232.964
2011 03 12 12 00 00 1 3232.965
2011 03 12 11 45 00 1 3232.958
2011 03 12 11 30 00 1 3232.954
2011 03 12 11 15 00 1 3232.966
2011 03 12 11 00 00 1 3233.009
2011 03 12 10 45 00 1 3232.994
2011 03 12 10 30 00 1 3232.983
2011 03 12 10 15 00 1 3233.035
2011 03 12 10 00 00 1 3233.049
2011 03 12 09 45 00 1 3233.027
2011 03 12 09 30 00 1 3233.092
2011 03 12 09 15 00 1 3233.065
2011 03 12 09 00 00 1 3233.102
2011 03 12 08 45 00 1 3233.117
2011 03 12 08 30 00 1 3233.155
2011 03 12 08 15 00 1 3233.153
2011 03 12 08 00 00 1 3233.165
2011 03 12 07 45 00 1 3233.199
2011 03 12 07 30 00 1 3233.226
2011 03 12 07 15 00 1 3233.216
2011 03 12 06 59 00 2 3233.234
2011 03 12 06 58 00 2 3233.235
2011 03 12 06 57 00 2 3233.214
2011 03 12 06 56 00 2 3233.206
2011 03 12 06 55 00 2 3233.194
2011 03 12 06 54 00 2 3233.203
2011 03 12 06 53 00 2 3233.214
2011 03 12 06 52 00 2 3233.208
2011 03 12 06 51 00 2 3233.212
2011 03 12 06 50 00 2 3233.238
2011 03 12 06 49 00 2 3233.251
2011 03 12 06 48 00 2 3233.246
2011 03 12 06 47 00 2 3233.242
2011 03 12 06 46 00 2 3233.235
2011 03 12 06 45 00 2 3233.230
2011 03 12 06 44 00 2 3233.250
2011 03 12 06 43 00 2 3233.256
2011 03 12 06 42 00 2 3233.235
2011 03 12 06 41 00 2 3233.253
2011 03 12 06 40 00 2 3233.262
2011 03 12 06 39 00 2 3233.272
2011 03 12 06 38 00 2 3233.277
2011 03 12 06 37 00 2 3233.283
2011 03 12 06 36 00 2 3233.280
2011 03 12 06 35 00 2 3233.299
2011 03 12 06 34 00 2 3233.300
2011 03 12 06 33 00 2 3233.297
2011 03 12 06 32 00 2 3233.305
2011 03 12 06 31 00 2 3233.288
2011 03 12 06 30 00 2 3233.293
2011 03 12 06 29 00 2 3233.278
2011 03 12 06 28 00 2 3233.280
2011 03 12 06 27 00 2 3233.290
2011 03 12 06 26 00 2 3233.298
2011 03 12 06 25 00 2 3233.304
2011 03 12 06 24 00 2 3233.302
2011 03 12 06 23 00 2 3233.300
2011 03 12 06 22 00 2 3233.298
2011 03 12 06 21 00 2 3233.314
2011 03 12 06 20 00 2 3233.301
2011 03 12 06 19 00 2 3233.310
2011 03 12 06 18 00 2 3233.299
2011 03 12 06 17 00 2 3233.303
2011 03 12 06 16 00 2 3233.319
2011 03 12 06 15 00 2 3233.299
2011 03 12 06 14 00 2 3233.296
2011 03 12 06 13 00 2 3233.300
2011 03 12 06 12 00 2 3233.294
2011 03 12 06 11 00 2 3233.293
2011 03 12 06 10 00 2 3233.304
2011 03 12 06 09 00 2 3233.309
2011 03 12 06 08 00 2 3233.312
2011 03 12 06 07 00 2 3233.310
2011 03 12 06 06 00 2 3233.303
2011 03 12 06 05 00 2 3233.300
2011 03 12 06 04 00 2 3233.311
2011 03 12 06 03 00 2 3233.322
2011 03 12 06 02 00 2 3233.316
2011 03 12 06 01 00 2 3233.298
2011 03 12 06 00 00 2 3233.302
2011 03 12 05 59 00 2 3233.301
2011 03 12 05 58 00 2 3233.286
2011 03 12 05 57 00 2 3233.296
2011 03 12 05 56 00 2 3233.298
2011 03 12 05 55 00 2 3233.313
2011 03 12 05 54 00 2 3233.310
2011 03 12 05 53 00 2 3233.291
2011 03 12 05 52 00 2 3233.305
2011 03 12 05 51 00 2 3233.309
2011 03 12 05 50 00 2 3233.303
2011 03 12 05 49 00 2 3233.302
2011 03 12 05 48 00 2 3233.301
2011 03 12 05 47 00 2 3233.300
2011 03 12 05 46 00 2 3233.271
2011 03 12 05 45 00 2 3233.261
2011 03 12 05 44 00 2 3233.289
2011 03 12 05 43 00 2 3233.302
2011 03 12 05 42 00 2 3233.314
2011 03 12 05 41 00 2 3233.319
2011 03 12 05 40 00 2 3233.318
2011 03 12 05 39 00 2 3233.324
2011 03 12 05 38 00 2 3233.325
2011 03 12 05 37 00 2 3233.322
2011 03 12 05 36 00 2 3233.334
2011 03 12 05 35 00 2 3233.320
2011 03 12 05 34 00 2 3233.305
2011 03 12 05 33 00 2 3233.313
2011 03 12 05 32 00 2 3233.289
2011 03 12 05 31 00 2 3233.297
2011 03 12 05 30 00 2 3233.300
2011 03 12 05 29 00 2 3233.284
2011 03 12 05 28 00 2 3233.278
2011 03 12 05 27 00 2 3233.270
2011 03 12 05 26 00 2 3233.297
2011 03 12 05 25 00 2 3233.310
2011 03 12 05 24 00 2 3233.310
2011 03 12 05 23 00 2 3233.306
2011 03 12 05 22 00 2 3233.311
2011 03 12 05 21 00 2 3233.313
2011 03 12 05 20 00 2 3233.313
2011 03 12 05 19 00 2 3233.336
2011 03 12 05 18 00 2 3233.324
2011 03 12 05 17 00 2 3233.322
2011 03 12 05 16 00 2 3233.328
2011 03 12 05 15 00 2 3233.322
2011 03 12 05 14 00 2 3233.342
2011 03 12 05 13 00 2 3233.347
2011 03 12 05 12 00 2 3233.339
2011 03 12 05 11 00 2 3233.348
2011 03 12 05 10 00 2 3233.349
2011 03 12 05 09 00 2 3233.343
2011 03 12 05 08 00 2 3233.340
2011 03 12 05 07 00 2 3233.331
2011 03 12 05 06 00 2 3233.330
2011 03 12 05 05 00 2 3233.324
2011 03 12 05 04 00 2 3233.300
2011 03 12 05 03 00 2 3233.293
2011 03 12 05 02 00 2 3233.300
2011 03 12 05 01 00 2 3233.296
2011 03 12 05 00 00 2 3233.285
2011 03 12 04 59 00 2 3233.291
2011 03 12 04 58 00 2 3233.313
2011 03 12 04 57 00 2 3233.321
2011 03 12 04 56 00 2 3233.307
2011 03 12 04 55 00 2 3233.305
2011 03 12 04 54 00 2 3233.305
2011 03 12 04 53 00 2 3233.284
2011 03 12 04 52 00 2 3233.282
2011 03 12 04 51 00 2 3233.301
2011 03 12 04 50 00 2 3233.302
2011 03 12 04 49 00 2 3233.309
2011 03 12 04 48 00 2 3233.298
2011 03 12 04 47 00 2 3233.288
2011 03 12 04 46 00 2 3233.329
2011 03 12 04 45 00 2 3233.335
2011 03 12 04 44 00 2 3233.332
2011 03 12 04 43 00 2 3233.359
2011 03 12 04 42 00 2 3233.355
2011 03 12 04 41 00 2 3233.344
2011 03 12 04 40 00 2 3233.349
2011 03 12 04 39 00 2 3233.364
2011 03 12 04 38 00 2 3233.353
2011 03 12 04 37 00 2 3233.329
2011 03 12 04 36 00 2 3233.342
2011 03 12 04 35 00 2 3233.327
2011 03 12 04 34 00 2 3233.320
2011 03 12 04 33 00 2 3233.321
2011 03 12 04 32 00 2 3233.309
2011 03 12 04 31 00 2 3233.320
2011 03 12 04 30 00 2 3233.312
2011 03 12 04 29 00 2 3233.307
2011 03 12 04 28 00 2 3233.325
2011 03 12 04 27 00 2 3233.319
2011 03 12 04 26 00 2 3233.303
2011 03 12 04 25 00 2 3233.302
2011 03 12 04 24 00 2 3233.309
2011 03 12 04 23 00 2 3233.301
2011 03 12 04 22 00 2 3233.302
2011 03 12 04 21 00 2 3233.292
2011 03 12 04 20 00 2 3233.279
2011 03 12 04 19 00 2 3233.293
2011 03 12 04 18 00 2 3233.282
2011 03 12 04 17 00 2 3233.274
2011 03 12 04 16 00 2 3233.274
2011 03 12 04 15 00 2 3233.267
2011 03 12 04 14 00 2 3233.298
2011 03 12 04 13 00 2 3233.308
2011 03 12 04 12 00 2 3233.312
2011 03 12 04 11 00 2 3233.315
2011 03 12 04 10 00 2 3233.300
2011 03 12 04 09 00 2 3233.292
2011 03 12 04 08 00 2 3233.287
2011 03 12 04 07 00 2 3233.290
2011 03 12 04 06 00 2 3233.286
2011 03 12 04 05 00 2 3233.270
2011 03 12 04 04 00 2 3233.284
2011 03 12 04 03 00 2 3233.269
2011 03 12 04 02 00 2 3233.266
2011 03 12 04 01 00 2 3233.269
2011 03 12 04 00 00 2 3233.262
2011 03 12 03 59 00 2 3233.258
2011 03 12 03 58 00 2 3233.260
2011 03 12 03 57 00 2 3233.272
2011 03 12 03 56 00 2 3233.254
2011 03 12 03 55 00 2 3233.247
2011 03 12 03 54 00 2 3233.256
2011 03 12 03 53 00 2 3233.247
2011 03 12 03 52 00 2 3233.274
2011 03 12 03 51 00 2 3233.287
2011 03 12 03 50 00 2 3233.296
2011 03 12 03 49 00 2 3233.326
2011 03 12 03 48 00 2 3233.331
2011 03 12 03 47 00 2 3233.323
2011 03 12 03 46 00 2 3233.317
2011 03 12 03 45 00 2 3233.318
2011 03 12 03 44 00 2 3233.322
2011 03 12 03 43 00 2 3233.326
2011 03 12 03 42 00 2 3233.324
2011 03 12 03 41 00 2 3233.322
2011 03 12 03 40 00 2 3233.319
2011 03 12 03 39 00 2 3233.303
2011 03 12 03 38 00 2 3233.315
2011 03 12 03 37 00 2 3233.344
2011 03 12 03 36 00 2 3233.333
2011 03 12 03 35 00 2 3233.308
2011 03 12 03 34 00 2 3233.285
2011 03 12 03 33 00 2 3233.277
2011 03 12 03 32 00 2 3233.262
2011 03 12 03 31 00 2 3233.250
2011 03 12 03 30 00 2 3233.257
2011 03 12 03 29 00 2 3233.253
2011 03 12 03 28 00 2 3233.263
2011 03 12 03 27 00 2 3233.265
2011 03 12 03 26 00 2 3233.279
2011 03 12 03 25 00 2 3233.304
2011 03 12 03 24 00 2 3233.304
2011 03 12 03 23 00 2 3233.323
2011 03 12 03 22 00 2 3233.335
2011 03 12 03 21 00 2 3233.327
2011 03 12 03 20 00 2 3233.332
2011 03 12 03 19 00 2 3233.305
2011 03 12 03 18 00 2 3233.299
2011 03 12 03 17 00 2 3233.296
2011 03 12 03 16 00 2 3233.275
2011 03 12 03 15 00 2 3233.266
2011 03 12 03 14 00 2 3233.246
2011 03 12 03 13 00 2 3233.237
2011 03 12 03 12 00 2 3233.235
2011 03 12 03 11 00 2 3233.219
2011 03 12 03 10 00 2 3233.226
2011 03 12 03 09 00 2 3233.214
2011 03 12 03 08 00 2 3233.219
2011 03 12 03 07 00 2 3233.225
2011 03 12 03 06 00 2 3233.197
2011 03 12 03 05 00 2 3233.203
2011 03 12 03 04 00 2 3233.214
2011 03 12 03 03 00 2 3233.212
2011 03 12 03 02 00 2 3233.233
2011 03 12 03 01 00 2 3233.234
2011 03 12 03 00 00 1 3233.225
2011 03 12 02 59 00 2 3233.230
2011 03 12 02 58 00 2 3233.248
2011 03 12 02 57 00 2 3233.249
2011 03 12 02 56 00 2 3233.242
2011 03 12 02 55 00 2 3233.252
2011 03 12 02 54 00 2 3233.253
2011 03 12 02 53 00 2 3233.255
2011 03 12 02 52 00 2 3233.251
2011 03 12 02 51 00 2 3233.235
2011 03 12 02 50 00 2 3233.232
2011 03 12 02 49 00 2 3233.217
2011 03 12 02 48 00 2 3233.210
2011 03 12 02 47 00 2 3233.211
2011 03 12 02 46 00 2 3233.203
2011 03 12 02 45 00 1 3233.253
2011 03 12 02 44 00 2 3233.245
2011 03 12 02 43 00 2 3233.222
2011 03 12 02 42 00 2 3233.252
2011 03 12 02 41 00 2 3233.271
2011 03 12 02 40 00 2 3233.263
2011 03 12 02 39 00 2 3233.265
2011 03 12 02 38 00 2 3233.248
2011 03 12 02 37 00 2 3233.252
2011 03 12 02 36 00 2 3233.259
2011 03 12 02 35 00 2 3233.238
2011 03 12 02 34 00 2 3233.235
2011 03 12 02 33 00 2 3233.240
2011 03 12 02 32 00 2 3233.224
2011 03 12 02 31 00 2 3233.211
2011 03 12 02 30 00 1 3233.187
2011 03 12 02 29 00 2 3233.191
2011 03 12 02 28 00 2 3233.208
2011 03 12 02 27 00 2 3233.200
2011 03 12 02 26 00 2 3233.188
2011 03 12 02 25 00 2 3233.185
2011 03 12 02 24 00 2 3233.179
2011 03 12 02 23 00 2 3233.185
2011 03 12 02 22 00 2 3233.193
2011 03 12 02 21 00 2 3233.171
2011 03 12 02 20 00 2 3233.150
2011 03 12 02 19 00 2 3233.160
2011 03 12 02 18 00 2 3233.160
2011 03 12 02 17 00 2 3233.152
2011 03 12 02 16 00 2 3233.153
2011 03 12 02 15 00 1 3233.202
2011 03 12 02 14 00 2 3233.200
2011 03 12 02 13 00 2 3233.181
2011 03 12 02 12 00 2 3233.185
2011 03 12 02 11 00 2 3233.205
2011 03 12 02 10 00 2 3233.190
2011 03 12 02 09 00 2 3233.194
2011 03 12 02 08 00 2 3233.202
2011 03 12 02 07 00 2 3233.193
2011 03 12 02 06 00 2 3233.204
2011 03 12 02 05 00 2 3233.184
2011 03 12 02 04 00 2 3233.160
2011 03 12 02 03 00 2 3233.179
2011 03 12 02 02 00 2 3233.170
2011 03 12 02 01 00 2 3233.163
2011 03 12 02 00 00 2 3233.175
2011 03 12 01 59 00 2 3233.171
2011 03 12 01 58 00 2 3233.189
2011 03 12 01 57 00 2 3233.195
2011 03 12 01 56 00 2 3233.173
2011 03 12 01 55 00 2 3233.170
2011 03 12 01 54 00 2 3233.151
2011 03 12 01 53 00 2 3233.143
2011 03 12 01 52 00 2 3233.161
2011 03 12 01 51 00 2 3233.142
2011 03 12 01 50 00 2 3233.135
2011 03 12 01 49 00 2 3233.157
2011 03 12 01 48 00 2 3233.158
2011 03 12 01 47 00 2 3233.147
2011 03 12 01 46 00 2 3233.146
2011 03 12 01 45 00 2 3233.150
2011 03 12 01 44 00 2 3233.152
2011 03 12 01 43 00 2 3233.148
2011 03 12 01 42 00 2 3233.152
2011 03 12 01 41 00 2 3233.151
2011 03 12 01 40 00 2 3233.146
2011 03 12 01 39 00 2 3233.153
2011 03 12 01 38 00 2 3233.144
2011 03 12 01 37 00 2 3233.138
2011 03 12 01 36 00 2 3233.159
2011 03 12 01 35 00 2 3233.142
2011 03 12 01 34 00 2 3233.122
2011 03 12 01 33 00 2 3233.152
2011 03 12 01 32 00 2 3233.157
2011 03 12 01 31 00 2 3233.137
2011 03 12 01 30 00 2 3233.134
2011 03 12 01 29 00 2 3233.118
2011 03 12 01 28 00 2 3233.113
2011 03 12 01 27 00 2 3233.130
2011 03 12 01 26 00 2 3233.123
2011 03 12 01 25 00 2 3233.116
2011 03 12 01 24 00 2 3233.118
2011 03 12 01 23 00 2 3233.099
2011 03 12 01 22 00 2 3233.101
2011 03 12 01 21 00 2 3233.114
2011 03 12 01 20 00 2 3233.105
2011 03 12 01 19 00 2 3233.123
2011 03 12 01 18 00 2 3233.141
2011 03 12 01 17 00 2 3233.112
2011 03 12 01 16 00 2 3233.103
2011 03 12 01 15 00 2 3233.117
2011 03 12 01 14 00 2 3233.100
2011 03 12 01 13 00 2 3233.075
2011 03 12 01 12 00 2 3233.075
2011 03 12 01 11 00 2 3233.093
2011 03 12 01 10 00 2 3233.093
2011 03 12 01 09 00 2 3233.082
2011 03 12 01 08 00 2 3233.093
2011 03 12 01 07 00 2 3233.107
2011 03 12 01 06 00 2 3233.085
2011 03 12 01 05 00 2 3233.061
2011 03 12 01 04 00 2 3233.061
2011 03 12 01 03 00 2 3233.063
2011 03 12 01 02 00 2 3233.063
2011 03 12 01 01 00 2 3233.080
2011 03 12 01 00 00 2 3233.083
2011 03 12 00 59 00 2 3233.068
2011 03 12 00 58 00 2 3233.063
2011 03 12 00 57 00 2 3233.085
2011 03 12 00 56 00 2 3233.106
2011 03 12 00 55 00 2 3233.105
2011 03 12 00 54 00 2 3233.101
2011 03 12 00 53 00 2 3233.107
2011 03 12 00 52 00 2 3233.114
2011 03 12 00 51 00 2 3233.109
2011 03 12 00 50 00 2 3233.093
2011 03 12 00 49 00 2 3233.076
2011 03 12 00 48 00 2 3233.073
2011 03 12 00 47 00 2 3233.065
2011 03 12 00 46 00 2 3233.056
2011 03 12 00 45 00 2 3233.060
2011 03 12 00 44 00 2 3233.053
2011 03 12 00 43 00 2 3233.038
2011 03 12 00 42 00 2 3233.050
2011 03 12 00 41 00 2 3233.055
2011 03 12 00 40 00 2 3233.034
2011 03 12 00 39 00 2 3233.053
2011 03 12 00 38 00 2 3233.070
2011 03 12 00 37 00 2 3233.049
2011 03 12 00 36 00 2 3233.054
2011 03 12 00 35 00 2 3233.071
2011 03 12 00 34 00 2 3233.055
2011 03 12 00 33 00 2 3233.045
2011 03 12 00 32 00 2 3233.041
2011 03 12 00 31 00 2 3233.033
2011 03 12 00 30 00 2 3233.042
2011 03 12 00 29 00 2 3233.041
2011 03 12 00 28 00 2 3233.019
2011 03 12 00 27 00 2 3233.020
2011 03 12 00 26 00 2 3233.030
2011 03 12 00 25 00 2 3233.021
2011 03 12 00 24 00 2 3233.037
2011 03 12 00 23 00 2 3233.076
2011 03 12 00 22 00 2 3233.080
2011 03 12 00 21 00 2 3233.072
2011 03 12 00 20 00 2 3233.077
2011 03 12 00 19 00 2 3233.078
2011 03 12 00 18 00 2 3233.061
2011 03 12 00 17 00 2 3233.052
2011 03 12 00 16 00 2 3233.050
2011 03 12 00 15 00 2 3233.030
2011 03 12 00 14 00 2 3232.995
2011 03 12 00 13 00 2 3232.993
2011 03 12 00 12 00 2 3233.027
2011 03 12 00 11 00 2 3233.035
2011 03 12 00 10 00 2 3233.007
2011 03 12 00 09 00 2 3233.013
2011 03 12 00 08 00 2 3233.045
2011 03 12 00 07 00 2 3233.039
2011 03 12 00 06 00 2 3233.006
2011 03 12 00 05 00 2 3232.996
2011 03 12 00 04 00 2 3233.003
2011 03 12 00 03 00 2 3233.003
2011 03 12 00 02 00 2 3232.984
2011 03 12 00 01 00 2 3232.966
2011 03 12 00 00 00 2 3232.970
2011 03 11 23 59 00 2 3232.990
2011 03 11 23 58 00 2 3232.994
2011 03 11 23 57 00 2 3232.982
2011 03 11 23 56 00 2 3232.992
2011 03 11 23 55 00 2 3233.020
2011 03 11 23 54 00 2 3233.008
2011 03 11 23 53 00 2 3232.971
2011 03 11 23 52 00 2 3232.973
2011 03 11 23 51 00 2 3233.004
2011 03 11 23 50 00 2 3232.995
2011 03 11 23 49 00 2 3232.985
2011 03 11 23 48 00 2 3233.004
2011 03 11 23 47 00 2 3232.999
2011 03 11 23 46 00 2 3232.956
2011 03 11 23 45 00 2 3232.951
2011 03 11 23 44 00 2 3232.983
2011 03 11 23 43 00 2 3232.982
2011 03 11 23 42 00 2 3232.958
2011 03 11 23 41 00 2 3232.966
2011 03 11 23 40 00 2 3232.990
2011 03 11 23 39 00 2 3232.989
2011 03 11 23 38 00 2 3232.968
2011 03 11 23 37 00 2 3232.967
2011 03 11 23 36 00 2 3232.994
2011 03 11 23 35 00 2 3233.007
2011 03 11 23 34 00 2 3232.983
2011 03 11 23 33 00 2 3232.969
2011 03 11 23 32 00 2 3233.000
2011 03 11 23 31 00 2 3233.016
2011 03 11 23 30 00 2 3232.995
2011 03 11 23 29 00 2 3232.982
2011 03 11 23 28 00 2 3232.975
2011 03 11 23 27 00 2 3232.950
2011 03 11 23 26 00 2 3232.953
2011 03 11 23 25 00 2 3232.981
2011 03 11 23 24 00 2 3232.970
2011 03 11 23 23 00 2 3232.947
2011 03 11 23 22 00 2 3232.980
2011 03 11 23 21 00 2 3233.020
2011 03 11 23 20 00 2 3233.002
2011 03 11 23 19 00 2 3232.968
2011 03 11 23 18 00 2 3232.961
2011 03 11 23 17 00 2 3232.978
2011 03 11 23 16 00 2 3232.996
2011 03 11 23 15 00 2 3232.996
2011 03 11 23 14 00 2 3232.954
2011 03 11 23 13 00 2 3232.920
2011 03 11 23 12 00 2 3232.949
2011 03 11 23 11 00 2 3232.970
2011 03 11 23 10 00 2 3232.934
2011 03 11 23 09 00 2 3232.905
2011 03 11 23 08 00 2 3232.920
2011 03 11 23 07 00 2 3232.941
2011 03 11 23 06 00 2 3232.942
2011 03 11 23 05 00 2 3232.948
2011 03 11 23 04 00 2 3232.954
2011 03 11 23 03 00 2 3232.957
2011 03 11 23 02 00 2 3232.966
2011 03 11 23 01 00 2 3232.942
2011 03 11 23 00 00 2 3232.887
2011 03 11 22 59 00 2 3232.888
2011 03 11 22 58 00 2 3232.932
2011 03 11 22 57 00 2 3232.923
2011 03 11 22 56 00 2 3232.879
2011 03 11 22 55 00 2 3232.899
2011 03 11 22 54 00 2 3232.944
2011 03 11 22 53 00 2 3232.919
2011 03 11 22 52 00 2 3232.894
2011 03 11 22 51 00 2 3232.938
2011 03 11 22 50 00 2 3232.956
2011 03 11 22 49 00 2 3232.913
2011 03 11 22 48 00 2 3232.901
2011 03 11 22 47 00 2 3232.945
2011 03 11 22 46 00 2 3232.961
2011 03 11 22 45 00 2 3232.951
2011 03 11 22 44 00 2 3232.963
2011 03 11 22 43 00 2 3232.961
2011 03 11 22 42 00 2 3232.915
2011 03 11 22 41 00 2 3232.908
2011 03 11 22 40 00 2 3232.941
2011 03 11 22 39 00 2 3232.922
2011 03 11 22 38 00 2 3232.863
2011 03 11 22 37 00 2 3232.872
2011 03 11 22 36 00 2 3232.926
2011 03 11 22 35 00 2 3232.912
2011 03 11 22 34 00 2 3232.862
2011 03 11 22 33 00 2 3232.872
2011 03 11 22 32 00 2 3232.914
2011 03 11 22 31 00 2 3232.907
2011 03 11 22 30 00 2 3232.889
2011 03 11 22 29 00 2 3232.901
2011 03 11 22 28 00 2 3232.898
2011 03 11 22 27 00 2 3232.874
2011 03 11 22 26 00 2 3232.885
2011 03 11 22 25 00 2 3232.924
2011 03 11 22 24 00 2 3232.919
2011 03 11 22 23 00 2 3232.898
2011 03 11 22 22 00 2 3232.931
2011 03 11 22 21 00 2 3232.988
2011 03 11 22 20 00 2 3232.972
2011 03 11 22 19 00 2 3232.920
2011 03 11 22 18 00 2 3232.925
2011 03 11 22 17 00 2 3232.966
2011 03 11 22 16 00 2 3232.959
2011 03 11 22 15 00 2 3232.916
2011 03 11 22 14 00 2 3232.900
2011 03 11 22 13 00 2 3232.910
2011 03 11 22 12 00 2 3232.901
2011 03 11 22 11 00 2 3232.896
2011 03 11 22 10 00 2 3232.911
2011 03 11 22 09 00 2 3232.904
2011 03 11 22 08 00 2 3232.868
2011 03 11 22 07 00 2 3232.852
2011 03 11 22 06 00 2 3232.883
2011 03 11 22 05 00 2 3232.920
2011 03 11 22 04 00 2 3232.915
2011 03 11 22 03 00 2 3232.879
2011 03 11 22 02 00 2 3232.850
2011 03 11 22 01 00 2 3232.842
2011 03 11 22 00 00 2 3232.851
2011 03 11 21 59 00 2 3232.869
2011 03 11 21 58 00 2 3232.884
2011 03 11 21 57 00 2 3232.887
2011 03 11 21 56 00 2 3232.889
2011 03 11 21 55 00 2 3232.905
2011 03 11 21 54 00 2 3232.920
2011 03 11 21 53 00 2 3232.913
2011 03 11 21 52 00 2 3232.899
2011 03 11 21 51 00 2 3232.906
2011 03 11 21 50 00 2 3232.914
2011 03 11 21 49 00 2 3232.895
2011 03 11 21 48 00 2 3232.864
2011 03 11 21 47 00 2 3232.867
2011 03 11 21 46 00 2 3232.904
2011 03 11 21 45 00 2 3232.939
