#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 03 12 07 00 00 1 3717.988
2011 03 12 06 45 00 1 3717.983
2011 03 12 06 30 00 1 3717.917
2011 03 12 06 15 00 1 3717.894
2011 03 12 06 00 00 1 3717.848
2011 03 12 05 45 00 1 3717.849
2011 03 12 05 30 00 1 3717.828
2011 03 12 05 15 00 1 3717.798
2011 03 12 05 00 00 1 3717.763
2011 03 12 04 45 00 1 3717.720
2011 03 12 04 30 00 1 3717.743
2011 03 12 04 15 00 1 3717.679
2011 03 12 04 00 00 1 3717.672
2011 03 12 03 45 00 1 3717.644
2011 03 12 03 30 00 1 3717.643
2011 03 12 03 15 00 1 3717.609
2011 03 12 03 00 00 1 3717.613
2011 03 12 02 45 00 1 3717.597
2011 03 12 02 30 00 1 3717.571
2011 03 12 02 15 00 1 3717.590
2011 03 12 01 59 00 2 3717.570
2011 03 12 01 58 00 2 3717.558
2011 03 12 01 57 00 2 3717.551
2011 03 12 01 56 00 2 3717.565
2011 03 12 01 55 00 2 3717.565
2011 03 12 01 54 00 2 3717.585
2011 03 12 01 53 00 2 3717.581
2011 03 12 01 52 00 2 3717.573
2011 03 12 01 51 00 2 3717.548
2011 03 12 01 50 00 2 3717.532
2011 03 12 01 49 00 2 3717.532
2011 03 12 01 48 00 2 3717.525
2011 03 12 01 47 00 2 3717.526
2011 03 12 01 46 00 2 3717.532
2011 03 12 01 45 00 2 3717.526
2011 03 12 01 44 00 2 3717.516
2011 03 12 01 43 00 2 3717.533
2011 03 12 01 42 00 2 3717.525
2011 03 12 01 41 00 2 3717.529
2011 03 12 01 40 00 2 3717.531
2011 03 12 01 39 00 2 3717.517
2011 03 12 01 38 00 2 3717.534
2011 03 12 01 37 00 2 3717.548
2011 03 12 01 36 00 2 3717.548
2011 03 12 01 35 00 2 3717.545
2011 03 12 01 34 00 2 3717.546
2011 03 12 01 33 00 2 3717.531
2011 03 12 01 32 00 2 3717.545
2011 03 12 01 31 00 2 3717.552
2011 03 12 01 30 00 2 3717.547
2011 03 12 01 29 00 2 3717.559
2011 03 12 01 28 00 2 3717.544
2011 03 12 01 27 00 2 3717.555
2011 03 12 01 26 00 2 3717.555
2011 03 12 01 25 00 2 3717.536
2011 03 12 01 24 00 2 3717.535
2011 03 12 01 23 00 2 3717.556
2011 03 12 01 22 00 2 3717.552
2011 03 12 01 21 00 2 3717.546
2011 03 12 01 20 00 2 3717.557
2011 03 12 01 19 00 2 3717.543
2011 03 12 01 18 00 2 3717.544
2011 03 12 01 17 00 2 3717.533
2011 03 12 01 16 00 2 3717.537
2011 03 12 01 15 00 2 3717.544
2011 03 12 01 14 00 2 3717.545
2011 03 12 01 13 00 2 3717.541
2011 03 12 01 12 00 2 3717.545
2011 03 12 01 11 00 2 3717.543
2011 03 12 01 10 00 2 3717.513
2011 03 12 01 09 00 2 3717.545
2011 03 12 01 08 00 2 3717.537
2011 03 12 01 07 00 2 3717.578
2011 03 12 01 06 00 2 3717.559
2011 03 12 01 05 00 2 3717.544
2011 03 12 01 04 00 2 3717.532
2011 03 12 01 03 00 2 3717.550
2011 03 12 01 02 00 2 3717.558
2011 03 12 01 01 00 2 3717.500
2011 03 12 01 00 00 2 3717.550
2011 03 12 00 59 00 2 3717.557
2011 03 12 00 58 00 2 3717.564
2011 03 12 00 57 00 2 3717.557
2011 03 12 00 56 00 2 3717.546
2011 03 12 00 55 00 2 3717.546
2011 03 12 00 54 00 2 3717.558
2011 03 12 00 53 00 2 3717.546
2011 03 12 00 52 00 2 3717.534
2011 03 12 00 51 00 2 3717.550
2011 03 12 00 50 00 2 3717.526
2011 03 12 00 49 00 2 3717.518
2011 03 12 00 48 00 2 3717.539
2011 03 12 00 47 00 2 3717.531
2011 03 12 00 46 00 2 3717.512
2011 03 12 00 45 00 2 3717.545
2011 03 12 00 44 00 2 3717.558
2011 03 12 00 43 00 2 3717.545
2011 03 12 00 42 00 2 3717.556
2011 03 12 00 41 00 2 3717.559
2011 03 12 00 40 00 2 3717.590
2011 03 12 00 39 00 2 3717.581
2011 03 12 00 38 00 2 3717.580
2011 03 12 00 37 00 2 3717.569
2011 03 12 00 36 00 2 3717.552
2011 03 12 00 35 00 2 3717.582
2011 03 12 00 34 00 2 3717.559
2011 03 12 00 33 00 2 3717.551
2011 03 12 00 32 00 2 3717.555
2011 03 12 00 31 00 2 3717.549
2011 03 12 00 30 00 2 3717.542
2011 03 12 00 29 00 2 3717.532
2011 03 12 00 28 00 2 3717.532
2011 03 12 00 27 00 2 3717.534
2011 03 12 00 26 00 2 3717.540
2011 03 12 00 25 00 2 3717.533
2011 03 12 00 24 00 2 3717.527
2011 03 12 00 23 00 2 3717.497
2011 03 12 00 22 00 2 3717.496
2011 03 12 00 21 00 2 3717.516
2011 03 12 00 20 00 2 3717.487
2011 03 12 00 19 00 2 3717.497
2011 03 12 00 18 00 2 3717.511
2011 03 12 00 17 00 2 3717.497
2011 03 12 00 16 00 2 3717.509
2011 03 12 00 15 00 2 3717.510
2011 03 12 00 14 00 2 3717.506
2011 03 12 00 13 00 2 3717.514
2011 03 12 00 12 00 2 3717.524
2011 03 12 00 11 00 2 3717.542
2011 03 12 00 10 00 2 3717.558
2011 03 12 00 09 00 2 3717.553
2011 03 12 00 08 00 2 3717.559
2011 03 12 00 07 00 2 3717.554
2011 03 12 00 06 00 2 3717.565
2011 03 12 00 05 00 2 3717.528
2011 03 12 00 04 00 2 3717.481
2011 03 12 00 03 00 2 3717.554
2011 03 12 00 02 00 2 3717.545
2011 03 12 00 01 00 2 3717.498
2011 03 12 00 00 00 2 3717.520
2011 03 11 23 59 00 2 3717.533
2011 03 11 23 58 00 2 3717.535
2011 03 11 23 57 00 2 3717.523
2011 03 11 23 56 00 2 3717.531
2011 03 11 23 55 00 2 3717.538
2011 03 11 23 54 00 2 3717.519
2011 03 11 23 53 00 2 3717.521
2011 03 11 23 52 00 2 3717.529
2011 03 11 23 51 00 2 3717.523
2011 03 11 23 50 00 2 3717.526
2011 03 11 23 49 00 2 3717.504
2011 03 11 23 48 00 2 3717.502
2011 03 11 23 47 00 2 3717.503
2011 03 11 23 46 00 2 3717.481
2011 03 11 23 45 00 2 3717.492
2011 03 11 23 44 00 2 3717.491
2011 03 11 23 43 00 2 3717.491
2011 03 11 23 42 00 2 3717.501
2011 03 11 23 41 00 2 3717.503
2011 03 11 23 40 00 2 3717.518
2011 03 11 23 39 00 2 3717.513
2011 03 11 23 38 00 2 3717.510
2011 03 11 23 37 00 2 3717.523
2011 03 11 23 36 00 2 3717.529
2011 03 11 23 35 00 2 3717.533
2011 03 11 23 34 00 2 3717.531
2011 03 11 23 33 00 2 3717.522
2011 03 11 23 32 00 2 3717.517
2011 03 11 23 31 00 2 3717.532
2011 03 11 23 30 00 2 3717.547
2011 03 11 23 29 00 2 3717.537
2011 03 11 23 28 00 2 3717.539
2011 03 11 23 27 00 2 3717.535
2011 03 11 23 26 00 2 3717.539
2011 03 11 23 25 00 2 3717.539
2011 03 11 23 24 00 2 3717.517
2011 03 11 23 23 00 2 3717.535
2011 03 11 23 22 00 2 3717.534
2011 03 11 23 21 00 2 3717.529
2011 03 11 23 20 00 2 3717.557
2011 03 11 23 19 00 2 3717.538
2011 03 11 23 18 00 2 3717.530
2011 03 11 23 17 00 2 3717.535
2011 03 11 23 16 00 2 3717.537
2011 03 11 23 15 00 2 3717.544
2011 03 11 23 14 00 2 3717.527
2011 03 11 23 13 00 2 3717.528
2011 03 11 23 12 00 2 3717.523
2011 03 11 23 11 00 2 3717.516
2011 03 11 23 10 00 2 3717.529
2011 03 11 23 09 00 2 3717.508
2011 03 11 23 08 00 2 3717.518
2011 03 11 23 07 00 2 3717.536
2011 03 11 23 06 00 2 3717.517
2011 03 11 23 05 00 2 3717.532
2011 03 11 23 04 00 2 3717.471
2011 03 11 23 03 00 2 3717.508
2011 03 11 23 02 00 2 3717.521
2011 03 11 23 01 00 2 3717.493
2011 03 11 23 00 00 2 3717.513
2011 03 11 22 59 00 2 3717.519
2011 03 11 22 58 00 2 3717.527
2011 03 11 22 57 00 2 3717.530
2011 03 11 22 56 00 2 3717.515
2011 03 11 22 55 00 2 3717.486
2011 03 11 22 54 00 2 3717.491
2011 03 11 22 53 00 2 3717.500
2011 03 11 22 52 00 2 3717.495
2011 03 11 22 51 00 2 3717.488
2011 03 11 22 50 00 2 3717.484
2011 03 11 22 49 00 2 3717.485
2011 03 11 22 48 00 2 3717.487
2011 03 11 22 47 00 2 3717.507
2011 03 11 22 46 00 2 3717.512
2011 03 11 22 45 00 2 3717.503
2011 03 11 22 44 00 2 3717.527
2011 03 11 22 43 00 2 3717.530
2011 03 11 22 42 00 2 3717.511
2011 03 11 22 41 00 2 3717.500
2011 03 11 22 40 00 2 3717.492
2011 03 11 22 39 00 2 3717.512
2011 03 11 22 38 00 2 3717.500
2011 03 11 22 37 00 2 3717.483
2011 03 11 22 36 00 2 3717.510
2011 03 11 22 35 00 2 3717.501
2011 03 11 22 34 00 2 3717.492
2011 03 11 22 33 00 2 3717.503
2011 03 11 22 32 00 2 3717.483
2011 03 11 22 31 00 2 3717.485
2011 03 11 22 30 00 2 3717.490
2011 03 11 22 29 00 2 3717.465
2011 03 11 22 28 00 2 3717.491
2011 03 11 22 27 00 2 3717.514
2011 03 11 22 26 00 2 3717.491
2011 03 11 22 25 00 2 3717.500
2011 03 11 22 24 00 2 3717.521
2011 03 11 22 23 00 2 3717.524
2011 03 11 22 22 00 2 3717.499
2011 03 11 22 21 00 2 3717.491
2011 03 11 22 20 00 2 3717.515
2011 03 11 22 19 00 2 3717.518
2011 03 11 22 18 00 2 3717.510
2011 03 11 22 17 00 2 3717.508
2011 03 11 22 16 00 2 3717.491
2011 03 11 22 15 00 2 3717.492
2011 03 11 22 14 00 2 3717.495
2011 03 11 22 13 00 2 3717.480
2011 03 11 22 12 00 2 3717.487
2011 03 11 22 11 00 2 3717.485
2011 03 11 22 10 00 2 3717.469
2011 03 11 22 09 00 2 3717.469
2011 03 11 22 08 00 2 3717.452
2011 03 11 22 07 00 2 3717.356
2011 03 11 22 06 00 2 3717.464
2011 03 11 22 05 00 2 3717.465
2011 03 11 22 04 00 2 3717.435
2011 03 11 22 03 00 2 3717.450
2011 03 11 22 02 00 2 3717.447
2011 03 11 22 01 00 2 3717.426
2011 03 11 22 00 00 2 3717.516
2011 03 11 21 59 00 2 3717.509
2011 03 11 21 58 00 2 3717.510
2011 03 11 21 57 00 2 3717.518
2011 03 11 21 56 00 2 3717.517
2011 03 11 21 55 00 2 3717.507
2011 03 11 21 54 00 2 3717.524
2011 03 11 21 53 00 2 3717.532
2011 03 11 21 52 00 2 3717.492
2011 03 11 21 51 00 2 3717.481
2011 03 11 21 50 00 2 3717.508
2011 03 11 21 49 00 2 3717.500
2011 03 11 21 48 00 2 3717.481
2011 03 11 21 47 00 2 3717.489
2011 03 11 21 46 00 2 3717.496
2011 03 11 21 45 00 2 3717.485
2011 03 11 21 44 00 2 3717.460
2011 03 11 21 43 00 2 3717.453
2011 03 11 21 42 00 2 3717.466
2011 03 11 21 41 00 2 3717.457
2011 03 11 21 40 00 2 3717.455
2011 03 11 21 39 00 2 3717.467
2011 03 11 21 38 00 2 3717.450
2011 03 11 21 37 00 2 3717.431
2011 03 11 21 36 00 2 3717.430
2011 03 11 21 35 00 2 3717.439
2011 03 11 21 34 00 2 3717.468
2011 03 11 21 33 00 2 3717.455
2011 03 11 21 32 00 2 3717.429
2011 03 11 21 31 00 2 3717.465
2011 03 11 21 30 00 2 3717.478
2011 03 11 21 29 00 2 3717.433
2011 03 11 21 28 00 2 3717.422
2011 03 11 21 27 00 2 3717.434
2011 03 11 21 26 00 2 3717.433
2011 03 11 21 25 00 2 3717.454
2011 03 11 21 24 00 2 3717.464
2011 03 11 21 23 00 2 3717.442
2011 03 11 21 22 00 2 3717.440
2011 03 11 21 21 00 2 3717.454
2011 03 11 21 20 00 2 3717.451
2011 03 11 21 19 00 2 3717.446
2011 03 11 21 18 00 2 3717.438
2011 03 11 21 17 00 2 3717.430
2011 03 11 21 16 00 2 3717.432
2011 03 11 21 15 00 2 3717.433
2011 03 11 21 14 00 2 3717.437
2011 03 11 21 13 00 2 3717.430
2011 03 11 21 12 00 2 3717.420
2011 03 11 21 11 00 2 3717.456
2011 03 11 21 10 00 2 3717.461
2011 03 11 21 09 00 2 3717.414
2011 03 11 21 08 00 2 3717.431
2011 03 11 21 07 00 2 3717.423
2011 03 11 21 06 00 2 3717.411
2011 03 11 21 05 00 2 3717.427
2011 03 11 21 04 00 2 3717.471
2011 03 11 21 03 00 2 3717.446
2011 03 11 21 02 00 2 3717.439
2011 03 11 21 01 00 2 3717.386
2011 03 11 21 00 00 2 3717.422
2011 03 11 20 59 00 2 3717.418
2011 03 11 20 58 00 2 3717.427
2011 03 11 20 57 00 2 3717.414
2011 03 11 20 56 00 2 3717.432
2011 03 11 20 55 00 2 3717.434
2011 03 11 20 54 00 2 3717.414
2011 03 11 20 53 00 2 3717.439
2011 03 11 20 52 00 2 3717.459
2011 03 11 20 51 00 2 3717.433
2011 03 11 20 50 00 2 3717.436
2011 03 11 20 49 00 2 3717.454
2011 03 11 20 48 00 2 3717.444
2011 03 11 20 47 00 2 3717.441
2011 03 11 20 46 00 2 3717.448
2011 03 11 20 45 00 2 3717.446
2011 03 11 20 44 00 2 3717.441
2011 03 11 20 43 00 2 3717.444
2011 03 11 20 42 00 2 3717.448
2011 03 11 20 41 00 2 3717.424
2011 03 11 20 40 00 2 3717.388
2011 03 11 20 39 00 2 3717.387
2011 03 11 20 38 00 2 3717.406
2011 03 11 20 37 00 2 3717.411
2011 03 11 20 36 00 2 3717.394
2011 03 11 20 35 00 2 3717.373
2011 03 11 20 34 00 2 3717.367
2011 03 11 20 33 00 2 3717.371
2011 03 11 20 32 00 2 3717.368
2011 03 11 20 31 00 2 3717.350
2011 03 11 20 30 00 2 3717.352
2011 03 11 20 29 00 2 3717.395
2011 03 11 20 28 00 2 3717.437
2011 03 11 20 27 00 2 3717.418
2011 03 11 20 26 00 2 3717.380
2011 03 11 20 25 00 2 3717.402
2011 03 11 20 24 00 2 3717.445
2011 03 11 20 23 00 2 3717.447
2011 03 11 20 22 00 2 3717.431
2011 03 11 20 21 00 2 3717.419
2011 03 11 20 20 00 2 3717.419
2011 03 11 20 19 00 2 3717.455
2011 03 11 20 18 00 2 3717.467
2011 03 11 20 17 00 2 3717.443
2011 03 11 20 16 00 2 3717.444
2011 03 11 20 15 00 2 3717.439
2011 03 11 20 14 00 2 3717.393
2011 03 11 20 13 00 2 3717.382
2011 03 11 20 12 00 2 3717.418
2011 03 11 20 11 00 2 3717.408
2011 03 11 20 10 00 2 3717.370
2011 03 11 20 09 00 2 3717.377
2011 03 11 20 08 00 2 3717.400
2011 03 11 20 07 00 2 3717.365
2011 03 11 20 06 00 2 3717.388
2011 03 11 20 05 00 2 3717.391
2011 03 11 20 04 00 2 3717.374
2011 03 11 20 03 00 2 3717.348
2011 03 11 20 02 00 2 3717.347
2011 03 11 20 01 00 2 3717.329
2011 03 11 20 00 00 2 3717.364
2011 03 11 19 59 00 2 3717.362
2011 03 11 19 58 00 2 3717.359
2011 03 11 19 57 00 2 3717.348
2011 03 11 19 56 00 2 3717.340
2011 03 11 19 55 00 2 3717.347
2011 03 11 19 54 00 2 3717.350
2011 03 11 19 53 00 2 3717.352
2011 03 11 19 52 00 2 3717.364
2011 03 11 19 51 00 2 3717.363
2011 03 11 19 50 00 2 3717.332
2011 03 11 19 49 00 2 3717.303
2011 03 11 19 48 00 2 3717.316
2011 03 11 19 47 00 2 3717.333
2011 03 11 19 46 00 2 3717.330
2011 03 11 19 45 00 2 3717.321
2011 03 11 19 44 00 2 3717.323
2011 03 11 19 43 00 2 3717.335
2011 03 11 19 42 00 2 3717.347
2011 03 11 19 41 00 2 3717.360
2011 03 11 19 40 00 2 3717.371
2011 03 11 19 39 00 2 3717.366
2011 03 11 19 38 00 2 3717.334
2011 03 11 19 37 00 2 3717.331
2011 03 11 19 36 00 2 3717.379
2011 03 11 19 35 00 2 3717.400
2011 03 11 19 34 00 2 3717.346
2011 03 11 19 33 00 2 3717.293
2011 03 11 19 32 00 2 3717.302
2011 03 11 19 31 00 2 3717.337
2011 03 11 19 30 00 2 3717.354
2011 03 11 19 29 00 2 3717.356
2011 03 11 19 28 00 2 3717.343
2011 03 11 19 27 00 2 3717.318
2011 03 11 19 26 00 2 3717.297
2011 03 11 19 25 00 2 3717.294
2011 03 11 19 24 00 2 3717.302
2011 03 11 19 23 00 2 3717.309
2011 03 11 19 22 00 2 3717.304
2011 03 11 19 21 00 2 3717.289
2011 03 11 19 20 00 2 3717.282
2011 03 11 19 19 00 2 3717.295
2011 03 11 19 18 00 2 3717.311
2011 03 11 19 17 00 2 3717.323
2011 03 11 19 16 00 2 3717.331
2011 03 11 19 15 00 2 3717.320
2011 03 11 19 14 00 2 3717.302
2011 03 11 19 13 00 2 3717.307
2011 03 11 19 12 00 2 3717.330
2011 03 11 19 11 00 2 3717.334
2011 03 11 19 10 00 2 3717.324
2011 03 11 19 09 00 2 3717.328
2011 03 11 19 08 00 2 3717.347
2011 03 11 19 07 00 2 3717.340
2011 03 11 19 06 00 2 3717.388
2011 03 11 19 05 00 2 3717.386
2011 03 11 19 04 00 2 3717.359
2011 03 11 19 03 00 2 3717.334
2011 03 11 19 02 00 2 3717.321
2011 03 11 19 01 00 2 3717.293
2011 03 11 19 00 00 2 3717.261
2011 03 11 18 59 00 2 3717.273
2011 03 11 18 58 00 2 3717.315
2011 03 11 18 57 00 2 3717.310
2011 03 11 18 56 00 2 3717.260
2011 03 11 18 55 00 2 3717.231
2011 03 11 18 54 00 2 3717.243
2011 03 11 18 53 00 2 3717.256
2011 03 11 18 52 00 2 3717.243
2011 03 11 18 51 00 2 3717.232
2011 03 11 18 50 00 2 3717.227
2011 03 11 18 49 00 2 3717.218
2011 03 11 18 48 00 2 3717.207
2011 03 11 18 47 00 2 3717.201
2011 03 11 18 46 00 2 3717.201
2011 03 11 18 45 00 2 3717.211
2011 03 11 18 44 00 2 3717.235
2011 03 11 18 43 00 2 3717.256
2011 03 11 18 42 00 2 3717.259
2011 03 11 18 41 00 2 3717.249
2011 03 11 18 40 00 2 3717.243
2011 03 11 18 39 00 2 3717.254
2011 03 11 18 38 00 2 3717.257
2011 03 11 18 37 00 2 3717.241
2011 03 11 18 36 00 2 3717.223
2011 03 11 18 35 00 2 3717.222
2011 03 11 18 34 00 2 3717.234
2011 03 11 18 33 00 2 3717.232
2011 03 11 18 32 00 2 3717.213
2011 03 11 18 31 00 2 3717.196
2011 03 11 18 30 00 2 3717.204
2011 03 11 18 29 00 2 3717.239
2011 03 11 18 28 00 2 3717.271
2011 03 11 18 27 00 2 3717.202
2011 03 11 18 26 00 2 3717.286
2011 03 11 18 25 00 2 3717.285
2011 03 11 18 24 00 2 3717.240
2011 03 11 18 23 00 2 3717.259
2011 03 11 18 22 00 2 3717.284
2011 03 11 18 21 00 2 3717.277
2011 03 11 18 20 00 2 3717.243
2011 03 11 18 19 00 2 3717.222
2011 03 11 18 18 00 2 3717.214
2011 03 11 18 17 00 2 3717.202
2011 03 11 18 16 00 2 3717.199
2011 03 11 18 15 00 2 3717.216
2011 03 11 18 14 00 2 3717.229
2011 03 11 18 13 00 2 3717.211
2011 03 11 18 12 00 2 3717.181
2011 03 11 18 11 00 2 3717.155
2011 03 11 18 10 00 2 3717.218
2011 03 11 18 09 00 2 3717.238
2011 03 11 18 08 00 2 3717.219
2011 03 11 18 07 00 2 3717.135
2011 03 11 18 06 00 2 3717.204
2011 03 11 18 05 00 2 3717.220
2011 03 11 18 04 00 2 3717.192
2011 03 11 18 03 00 2 3717.215
2011 03 11 18 02 00 2 3717.209
2011 03 11 18 01 00 2 3717.143
2011 03 11 18 00 00 2 3717.201
2011 03 11 17 59 00 2 3717.199
2011 03 11 17 58 00 2 3717.207
2011 03 11 17 57 00 2 3717.225
2011 03 11 17 56 00 2 3717.244
2011 03 11 17 55 00 2 3717.225
2011 03 11 17 54 00 2 3717.200
2011 03 11 17 53 00 2 3717.228
2011 03 11 17 52 00 2 3717.249
2011 03 11 17 51 00 2 3717.240
2011 03 11 17 50 00 2 3717.240
2011 03 11 17 49 00 2 3717.251
2011 03 11 17 48 00 2 3717.261
2011 03 11 17 47 00 2 3717.261
2011 03 11 17 46 00 2 3717.244
2011 03 11 17 45 00 2 3717.211
2011 03 11 17 44 00 2 3717.179
2011 03 11 17 43 00 2 3717.173
2011 03 11 17 42 00 2 3717.190
2011 03 11 17 41 00 2 3717.212
2011 03 11 17 40 00 2 3717.217
2011 03 11 17 39 00 2 3717.141
2011 03 11 17 38 00 2 3717.114
2011 03 11 17 37 00 2 3717.128
2011 03 11 17 36 00 2 3717.160
2011 03 11 17 35 00 2 3717.180
2011 03 11 17 34 00 2 3717.203
2011 03 11 17 33 00 2 3717.211
2011 03 11 17 32 00 2 3717.196
2011 03 11 17 31 00 2 3717.168
2011 03 11 17 30 00 2 3717.150
2011 03 11 17 29 00 2 3717.152
2011 03 11 17 28 00 2 3717.166
2011 03 11 17 27 00 2 3717.187
2011 03 11 17 26 00 2 3717.196
2011 03 11 17 25 00 2 3717.191
2011 03 11 17 24 00 2 3717.184
2011 03 11 17 23 00 2 3717.142
2011 03 11 17 22 00 2 3717.167
2011 03 11 17 21 00 2 3717.068
2011 03 11 17 20 00 2 3717.155
2011 03 11 17 19 00 2 3717.151
2011 03 11 17 18 00 2 3717.146
2011 03 11 17 17 00 2 3717.144
2011 03 11 17 16 00 2 3717.147
2011 03 11 17 15 00 2 3717.156
2011 03 11 17 14 00 2 3717.169
2011 03 11 17 13 00 2 3717.174
2011 03 11 17 12 00 2 3717.170
2011 03 11 17 11 00 2 3717.157
2011 03 11 17 10 00 2 3717.146
2011 03 11 17 09 00 2 3717.140
2011 03 11 17 08 00 2 3717.139
2011 03 11 17 07 00 2 3717.105
2011 03 11 17 06 00 2 3717.129
2011 03 11 17 05 00 2 3717.126
