#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 03 12 16 32 00 2 4431.884
2011 03 12 16 31 00 2 4431.881
2011 03 12 16 30 00 2 4431.882
2011 03 12 16 29 00 2 4431.879
2011 03 12 16 28 00 2 4431.874
2011 03 12 16 27 00 2 4431.871
2011 03 12 16 26 00 2 4431.875
2011 03 12 16 25 00 2 4431.874
2011 03 12 16 24 00 2 4431.866
2011 03 12 16 23 00 2 4431.865
2011 03 12 16 22 00 2 4431.863
2011 03 12 16 21 00 2 4431.862
2011 03 12 16 20 00 2 4431.861
2011 03 12 16 19 00 2 4431.861
2011 03 12 16 18 00 2 4431.861
2011 03 12 16 17 00 2 4431.861
2011 03 12 16 16 00 2 4431.865
2011 03 12 16 15 00 2 4431.865
2011 03 12 16 14 00 2 4431.866
2011 03 12 16 13 00 2 4431.865
2011 03 12 16 12 00 2 4431.864
2011 03 12 16 11 00 2 4431.864
2011 03 12 16 10 00 2 4431.867
2011 03 12 16 09 00 2 4431.864
2011 03 12 16 08 00 2 4431.860
2011 03 12 16 07 00 2 4431.858
2011 03 12 16 06 00 2 4431.856
2011 03 12 16 05 00 2 4431.855
2011 03 12 16 04 00 2 4431.858
2011 03 12 16 03 00 2 4431.856
2011 03 12 16 02 00 2 4431.852
2011 03 12 16 01 00 2 4431.854
2011 03 12 16 00 00 2 4431.852
2011 03 12 15 59 00 2 4431.851
2011 03 12 15 58 00 2 4431.854
2011 03 12 15 57 00 2 4431.853
2011 03 12 15 56 00 2 4431.855
2011 03 12 15 55 00 2 4431.856
2011 03 12 15 54 00 2 4431.855
2011 03 12 15 53 00 2 4431.857
2011 03 12 15 52 00 2 4431.857
2011 03 12 15 51 00 2 4431.852
2011 03 12 15 50 00 2 4431.857
2011 03 12 15 49 00 2 4431.860
2011 03 12 15 48 00 2 4431.855
2011 03 12 15 47 00 2 4431.856
2011 03 12 15 46 00 2 4431.860
2011 03 12 15 45 00 2 4431.856
2011 03 12 15 44 00 2 4431.851
2011 03 12 15 43 00 2 4431.853
2011 03 12 15 42 00 2 4431.858
2011 03 12 15 41 00 2 4431.858
2011 03 12 15 40 00 2 4431.855
2011 03 12 15 39 00 2 4431.857
2011 03 12 15 38 00 2 4431.857
2011 03 12 15 37 00 2 4431.856
2011 03 12 15 36 00 2 4431.858
2011 03 12 15 35 00 2 4431.858
2011 03 12 15 34 00 2 4431.860
2011 03 12 15 33 00 2 4431.861
2011 03 12 15 32 00 2 4431.859
2011 03 12 15 31 00 2 4431.858
2011 03 12 15 30 00 2 4431.861
2011 03 12 15 29 00 2 4431.867
2011 03 12 15 28 00 2 4431.871
2011 03 12 15 27 00 2 4431.873
2011 03 12 15 26 00 2 4431.869
2011 03 12 15 25 00 2 4431.862
2011 03 12 15 24 00 2 4431.858
2011 03 12 15 23 00 2 4431.851
2011 03 12 15 22 00 2 4431.843
2011 03 12 15 21 00 2 4431.837
2011 03 12 15 20 00 2 4431.829
2011 03 12 15 19 00 2 4431.825
2011 03 12 15 18 00 2 4431.826
2011 03 12 15 17 00 2 4431.824
2011 03 12 15 16 00 2 4431.822
2011 03 12 15 15 00 2 4431.824
2011 03 12 15 14 00 2 4431.823
2011 03 12 15 13 00 2 4431.827
2011 03 12 15 12 00 2 4431.824
2011 03 12 15 11 00 2 4431.812
2011 03 12 15 10 00 2 4431.812
2011 03 12 15 09 00 2 4431.817
2011 03 12 15 08 00 2 4431.815
2011 03 12 15 07 00 2 4431.811
2011 03 12 15 06 00 2 4431.807
2011 03 12 15 05 00 2 4431.811
2011 03 12 15 04 00 2 4431.807
2011 03 12 15 03 00 2 4431.797
2011 03 12 15 02 00 2 4431.795
2011 03 12 15 01 00 2 4431.793
2011 03 12 15 00 00 2 4431.792
2011 03 12 14 59 00 2 4431.795
2011 03 12 14 58 00 2 4431.795
2011 03 12 14 57 00 2 4431.792
2011 03 12 14 56 00 2 4431.798
2011 03 12 14 55 00 2 4431.797
2011 03 12 14 54 00 2 4431.795
2011 03 12 14 53 00 2 4431.798
2011 03 12 14 52 00 2 4431.798
2011 03 12 14 51 00 2 4431.801
2011 03 12 14 50 00 2 4431.808
2011 03 12 14 49 00 2 4431.807
2011 03 12 14 48 00 2 4431.804
2011 03 12 14 47 00 2 4431.807
2011 03 12 14 46 00 2 4431.811
2011 03 12 14 45 00 2 4431.809
2011 03 12 14 44 00 2 4431.808
2011 03 12 14 43 00 2 4431.802
2011 03 12 14 42 00 2 4431.794
2011 03 12 14 41 00 2 4431.790
2011 03 12 14 40 00 2 4431.784
2011 03 12 14 39 00 2 4431.781
2011 03 12 14 38 00 2 4431.778
2011 03 12 14 37 00 2 4431.779
2011 03 12 14 36 00 2 4431.774
2011 03 12 14 35 00 2 4431.773
2011 03 12 14 34 00 2 4431.770
2011 03 12 14 33 00 2 4431.767
2011 03 12 14 32 00 2 4431.761
2011 03 12 14 31 00 2 4431.757
2011 03 12 14 30 00 2 4431.762
2011 03 12 14 29 00 2 4431.766
2011 03 12 14 28 00 2 4431.766
2011 03 12 14 27 00 2 4431.763
2011 03 12 14 26 00 2 4431.760
2011 03 12 14 25 00 2 4431.759
2011 03 12 14 24 00 2 4431.766
2011 03 12 14 23 00 2 4431.769
2011 03 12 14 22 00 2 4431.770
2011 03 12 14 21 00 2 4431.770
2011 03 12 14 20 00 2 4431.776
2011 03 12 14 19 00 2 4431.774
2011 03 12 14 18 00 2 4431.766
2011 03 12 14 17 00 2 4431.759
2011 03 12 14 16 00 2 4431.752
2011 03 12 14 15 00 2 4431.746
2011 03 12 14 14 00 2 4431.746
2011 03 12 14 13 00 2 4431.746
2011 03 12 14 12 00 2 4431.744
2011 03 12 14 11 00 2 4431.737
2011 03 12 14 10 30 3 4431.736
2011 03 12 14 10 15 3 4431.736
2011 03 12 14 10 00 3 4431.735
2011 03 12 14 10 00 2 4431.736
2011 03 12 14 09 45 3 4431.735
2011 03 12 14 09 30 3 4431.734
2011 03 12 14 09 15 3 4431.735
2011 03 12 14 09 00 3 4431.737
2011 03 12 14 09 00 2 4431.735
2011 03 12 14 08 45 3 4431.738
2011 03 12 14 08 30 3 4431.740
2011 03 12 14 08 15 3 4431.740
2011 03 12 14 08 00 3 4431.741
2011 03 12 14 08 00 2 4431.740
2011 03 12 14 07 45 3 4431.742
2011 03 12 14 07 30 3 4431.743
2011 03 12 14 07 15 3 4431.745
2011 03 12 14 07 00 3 4431.746
2011 03 12 14 07 00 2 4431.744
2011 03 12 14 06 45 3 4431.748
2011 03 12 14 06 00 2 4431.751
2011 03 12 14 05 00 2 4431.759
2011 03 12 14 04 00 2 4431.765
2011 03 12 14 03 00 2 4431.766
2011 03 12 14 02 00 2 4431.763
2011 03 12 14 01 00 2 4431.766
2011 03 12 14 00 00 2 4431.766
2011 03 12 14 00 00 1 4431.763
2011 03 12 13 59 00 2 4431.760
2011 03 12 13 58 00 2 4431.757
2011 03 12 13 57 00 2 4431.748
2011 03 12 13 56 00 2 4431.739
2011 03 12 13 55 00 2 4431.737
2011 03 12 13 54 00 2 4431.734
2011 03 12 13 53 00 2 4431.729
2011 03 12 13 52 00 2 4431.723
2011 03 12 13 51 00 2 4431.721
2011 03 12 13 50 00 2 4431.716
2011 03 12 13 49 00 2 4431.716
2011 03 12 13 48 00 2 4431.718
2011 03 12 13 47 00 2 4431.709
2011 03 12 13 46 00 2 4431.702
2011 03 12 13 45 00 2 4431.702
2011 03 12 13 45 00 1 4431.700
2011 03 12 13 44 00 2 4431.693
2011 03 12 13 43 00 2 4431.689
2011 03 12 13 42 00 2 4431.694
2011 03 12 13 41 00 2 4431.694
2011 03 12 13 40 00 2 4431.699
2011 03 12 13 39 00 2 4431.701
2011 03 12 13 38 00 2 4431.701
2011 03 12 13 37 00 2 4431.704
2011 03 12 13 36 00 2 4431.695
2011 03 12 13 35 00 2 4431.692
2011 03 12 13 34 00 2 4431.689
2011 03 12 13 33 00 2 4431.683
2011 03 12 13 32 00 2 4431.679
2011 03 12 13 31 00 2 4431.679
2011 03 12 13 30 00 2 4431.678
2011 03 12 13 30 00 1 4431.678
2011 03 12 13 29 00 2 4431.676
2011 03 12 13 28 00 2 4431.673
2011 03 12 13 27 00 2 4431.670
2011 03 12 13 26 00 2 4431.666
2011 03 12 13 25 00 2 4431.668
2011 03 12 13 24 00 2 4431.666
2011 03 12 13 23 00 2 4431.661
2011 03 12 13 22 00 2 4431.662
2011 03 12 13 21 00 2 4431.666
2011 03 12 13 20 00 2 4431.662
2011 03 12 13 19 00 2 4431.660
2011 03 12 13 18 00 2 4431.658
2011 03 12 13 17 00 2 4431.647
2011 03 12 13 16 00 2 4431.640
2011 03 12 13 15 00 2 4431.642
2011 03 12 13 15 00 1 4431.643
2011 03 12 13 14 00 2 4431.641
2011 03 12 13 13 00 2 4431.638
2011 03 12 13 12 00 2 4431.637
2011 03 12 13 11 00 2 4431.633
2011 03 12 13 10 00 2 4431.625
2011 03 12 13 09 00 2 4431.623
2011 03 12 13 08 00 2 4431.627
2011 03 12 13 07 00 2 4431.622
2011 03 12 13 06 00 2 4431.616
2011 03 12 13 05 00 2 4431.618
2011 03 12 13 04 00 2 4431.627
2011 03 12 13 03 00 2 4431.624
2011 03 12 13 02 00 2 4431.618
2011 03 12 13 01 00 2 4431.621
2011 03 12 13 00 00 2 4431.627
2011 03 12 13 00 00 1 4431.627
2011 03 12 12 45 00 1 4431.628
2011 03 12 12 30 00 1 4431.570
2011 03 12 12 15 00 1 4431.531
2011 03 12 12 00 00 1 4431.524
2011 03 12 11 45 00 1 4431.503
2011 03 12 11 30 00 1 4431.481
2011 03 12 11 15 00 1 4431.458
2011 03 12 11 00 00 1 4431.434
2011 03 12 10 45 00 1 4431.419
2011 03 12 10 30 00 1 4431.401
2011 03 12 10 15 00 1 4431.409
2011 03 12 10 00 00 1 4431.404
2011 03 12 09 45 00 1 4431.382
2011 03 12 09 30 00 1 4431.355
2011 03 12 09 15 00 1 4431.362
2011 03 12 09 00 00 1 4431.356
2011 03 12 08 45 00 1 4431.373
2011 03 12 08 30 00 1 4431.398
2011 03 12 08 15 00 1 4431.404
2011 03 12 08 00 00 1 4431.411
2011 03 12 07 45 00 1 4431.422
2011 03 12 07 30 00 1 4431.469
2011 03 12 07 15 00 1 4431.495
2011 03 12 06 59 00 2 4431.485
2011 03 12 06 58 00 2 4431.488
2011 03 12 06 57 00 2 4431.490
2011 03 12 06 56 00 2 4431.493
2011 03 12 06 55 00 2 4431.500
2011 03 12 06 54 00 2 4431.495
2011 03 12 06 53 00 2 4431.491
2011 03 12 06 52 00 2 4431.493
2011 03 12 06 51 00 2 4431.486
2011 03 12 06 50 00 2 4431.481
2011 03 12 06 49 00 2 4431.480
2011 03 12 06 48 00 2 4431.486
2011 03 12 06 47 00 2 4431.499
2011 03 12 06 46 00 2 4431.505
2011 03 12 06 45 00 2 4431.504
2011 03 12 06 44 00 2 4431.513
2011 03 12 06 43 00 2 4431.525
2011 03 12 06 42 00 2 4431.531
2011 03 12 06 41 00 2 4431.527
2011 03 12 06 40 00 2 4431.523
2011 03 12 06 39 00 2 4431.520
2011 03 12 06 38 00 2 4431.522
2011 03 12 06 37 00 2 4431.519
2011 03 12 06 36 00 2 4431.520
2011 03 12 06 35 00 2 4431.532
2011 03 12 06 34 00 2 4431.536
2011 03 12 06 33 00 2 4431.541
2011 03 12 06 32 00 2 4431.541
2011 03 12 06 31 00 2 4431.535
2011 03 12 06 30 00 2 4431.537
2011 03 12 06 29 00 2 4431.540
2011 03 12 06 28 00 2 4431.534
2011 03 12 06 27 00 2 4431.543
2011 03 12 06 26 00 2 4431.543
2011 03 12 06 25 00 2 4431.541
2011 03 12 06 24 00 2 4431.551
2011 03 12 06 23 00 2 4431.552
2011 03 12 06 22 00 2 4431.555
2011 03 12 06 21 00 2 4431.559
2011 03 12 06 20 00 2 4431.551
2011 03 12 06 19 00 2 4431.554
2011 03 12 06 18 00 2 4431.566
2011 03 12 06 17 00 2 4431.560
2011 03 12 06 16 00 2 4431.562
2011 03 12 06 15 00 2 4431.562
2011 03 12 06 14 00 2 4431.558
2011 03 12 06 13 00 2 4431.563
2011 03 12 06 12 00 2 4431.560
2011 03 12 06 11 00 2 4431.563
2011 03 12 06 10 00 2 4431.569
2011 03 12 06 09 00 2 4431.568
2011 03 12 06 08 00 2 4431.563
2011 03 12 06 07 00 2 4431.570
2011 03 12 06 06 00 2 4431.570
2011 03 12 06 05 00 2 4431.564
2011 03 12 06 04 00 2 4431.571
2011 03 12 06 03 00 2 4431.571
2011 03 12 06 02 00 2 4431.577
2011 03 12 06 01 00 2 4431.587
2011 03 12 06 00 00 2 4431.581
2011 03 12 05 59 00 2 4431.585
2011 03 12 05 58 00 2 4431.593
2011 03 12 05 57 00 2 4431.597
2011 03 12 05 56 00 2 4431.605
2011 03 12 05 55 00 2 4431.613
2011 03 12 05 54 00 2 4431.627
2011 03 12 05 53 00 2 4431.639
2011 03 12 05 52 00 2 4431.642
2011 03 12 05 51 00 2 4431.641
2011 03 12 05 50 00 2 4431.638
2011 03 12 05 49 00 2 4431.639
2011 03 12 05 48 00 2 4431.645
2011 03 12 05 47 00 2 4431.650
2011 03 12 05 46 00 2 4431.653
2011 03 12 05 45 00 2 4431.659
2011 03 12 05 44 00 2 4431.659
2011 03 12 05 43 00 2 4431.659
2011 03 12 05 42 00 2 4431.663
2011 03 12 05 41 00 2 4431.663
2011 03 12 05 40 00 2 4431.661
2011 03 12 05 39 00 2 4431.658
2011 03 12 05 38 00 2 4431.660
2011 03 12 05 37 00 2 4431.658
2011 03 12 05 36 00 2 4431.649
2011 03 12 05 35 00 2 4431.646
2011 03 12 05 34 00 2 4431.646
2011 03 12 05 33 00 2 4431.645
2011 03 12 05 32 00 2 4431.644
2011 03 12 05 31 00 2 4431.646
2011 03 12 05 30 00 2 4431.653
2011 03 12 05 29 00 2 4431.660
2011 03 12 05 28 00 2 4431.670
2011 03 12 05 27 00 2 4431.674
2011 03 12 05 26 00 2 4431.674
2011 03 12 05 25 00 2 4431.680
2011 03 12 05 24 00 2 4431.683
2011 03 12 05 23 00 2 4431.677
2011 03 12 05 22 00 2 4431.674
2011 03 12 05 21 00 2 4431.676
2011 03 12 05 20 00 2 4431.678
2011 03 12 05 19 00 2 4431.678
2011 03 12 05 18 00 2 4431.671
2011 03 12 05 17 00 2 4431.666
2011 03 12 05 16 00 2 4431.673
2011 03 12 05 15 00 2 4431.673
2011 03 12 05 14 00 2 4431.678
2011 03 12 05 13 00 2 4431.685
2011 03 12 05 12 00 2 4431.679
2011 03 12 05 11 00 2 4431.689
2011 03 12 05 10 00 2 4431.708
2011 03 12 05 09 00 2 4431.705
2011 03 12 05 08 00 2 4431.711
2011 03 12 05 07 00 2 4431.716
2011 03 12 05 06 00 2 4431.716
2011 03 12 05 05 00 2 4431.719
2011 03 12 05 04 00 2 4431.719
2011 03 12 05 03 00 2 4431.727
2011 03 12 05 02 00 2 4431.735
2011 03 12 05 01 00 2 4431.737
2011 03 12 05 00 00 2 4431.739
2011 03 12 04 59 00 2 4431.735
2011 03 12 04 58 00 2 4431.736
2011 03 12 04 57 00 2 4431.741
2011 03 12 04 56 00 2 4431.738
2011 03 12 04 55 00 2 4431.735
2011 03 12 04 54 00 2 4431.740
2011 03 12 04 53 00 2 4431.735
2011 03 12 04 52 00 2 4431.732
2011 03 12 04 51 00 2 4431.743
2011 03 12 04 50 00 2 4431.753
2011 03 12 04 49 00 2 4431.750
2011 03 12 04 48 00 2 4431.751
2011 03 12 04 47 00 2 4431.757
2011 03 12 04 46 00 2 4431.755
2011 03 12 04 45 00 2 4431.756
2011 03 12 04 44 00 2 4431.763
2011 03 12 04 43 00 2 4431.759
2011 03 12 04 42 00 2 4431.769
2011 03 12 04 41 00 2 4431.768
2011 03 12 04 40 00 2 4431.765
2011 03 12 04 39 00 2 4431.775
2011 03 12 04 38 00 2 4431.773
2011 03 12 04 37 00 2 4431.761
2011 03 12 04 36 00 2 4431.762
2011 03 12 04 35 00 2 4431.766
2011 03 12 04 34 00 2 4431.769
2011 03 12 04 33 00 2 4431.770
2011 03 12 04 32 00 2 4431.757
2011 03 12 04 31 00 2 4431.748
2011 03 12 04 30 00 2 4431.753
2011 03 12 04 29 00 2 4431.760
2011 03 12 04 28 00 2 4431.762
2011 03 12 04 27 00 2 4431.776
2011 03 12 04 26 00 2 4431.772
2011 03 12 04 25 00 2 4431.782
2011 03 12 04 24 00 2 4431.795
2011 03 12 04 23 00 2 4431.786
2011 03 12 04 22 00 2 4431.794
2011 03 12 04 21 00 2 4431.802
2011 03 12 04 20 00 2 4431.803
2011 03 12 04 19 00 2 4431.809
2011 03 12 04 18 00 2 4431.812
2011 03 12 04 17 00 2 4431.801
2011 03 12 04 16 00 2 4431.789
2011 03 12 04 15 00 2 4431.783
2011 03 12 04 14 00 2 4431.789
2011 03 12 04 13 00 2 4431.801
2011 03 12 04 12 00 2 4431.812
2011 03 12 04 11 00 2 4431.814
2011 03 12 04 10 00 2 4431.817
2011 03 12 04 09 00 2 4431.822
2011 03 12 04 08 00 2 4431.823
2011 03 12 04 07 00 2 4431.830
2011 03 12 04 06 00 2 4431.834
2011 03 12 04 05 00 2 4431.829
2011 03 12 04 04 00 2 4431.819
2011 03 12 04 03 00 2 4431.823
2011 03 12 04 02 00 2 4431.823
2011 03 12 04 01 00 2 4431.816
2011 03 12 04 00 00 2 4431.819
2011 03 12 03 59 00 2 4431.831
2011 03 12 03 58 00 2 4431.842
2011 03 12 03 57 00 2 4431.847
2011 03 12 03 56 00 2 4431.853
2011 03 12 03 55 00 2 4431.859
2011 03 12 03 54 00 2 4431.866
2011 03 12 03 53 00 2 4431.865
2011 03 12 03 52 00 2 4431.862
2011 03 12 03 51 00 2 4431.853
2011 03 12 03 50 00 2 4431.854
2011 03 12 03 49 00 2 4431.867
2011 03 12 03 48 00 2 4431.862
2011 03 12 03 47 00 2 4431.852
2011 03 12 03 46 00 2 4431.847
2011 03 12 03 45 00 2 4431.841
2011 03 12 03 44 00 2 4431.844
2011 03 12 03 43 00 2 4431.850
2011 03 12 03 42 00 2 4431.864
2011 03 12 03 41 00 2 4431.880
2011 03 12 03 40 00 2 4431.882
2011 03 12 03 39 00 2 4431.886
2011 03 12 03 38 00 2 4431.889
2011 03 12 03 37 00 2 4431.882
2011 03 12 03 36 00 2 4431.886
2011 03 12 03 35 00 2 4431.886
2011 03 12 03 34 00 2 4431.885
2011 03 12 03 33 00 2 4431.884
2011 03 12 03 32 00 2 4431.877
2011 03 12 03 31 00 2 4431.877
2011 03 12 03 30 00 2 4431.880
2011 03 12 03 29 00 2 4431.867
2011 03 12 03 28 00 2 4431.862
2011 03 12 03 27 00 2 4431.874
2011 03 12 03 26 00 2 4431.884
2011 03 12 03 25 00 2 4431.890
2011 03 12 03 24 00 2 4431.884
2011 03 12 03 23 00 2 4431.882
2011 03 12 03 22 00 2 4431.889
2011 03 12 03 21 00 2 4431.889
2011 03 12 03 20 00 2 4431.884
2011 03 12 03 19 00 2 4431.883
2011 03 12 03 18 00 2 4431.890
2011 03 12 03 17 00 2 4431.895
2011 03 12 03 16 00 2 4431.907
2011 03 12 03 15 00 2 4431.916
2011 03 12 03 14 00 2 4431.910
2011 03 12 03 13 00 2 4431.901
2011 03 12 03 12 00 2 4431.901
2011 03 12 03 11 00 2 4431.912
2011 03 12 03 10 00 2 4431.922
2011 03 12 03 09 00 2 4431.931
2011 03 12 03 08 00 2 4431.936
2011 03 12 03 07 00 2 4431.929
2011 03 12 03 06 00 2 4431.926
2011 03 12 03 05 00 2 4431.929
2011 03 12 03 04 00 2 4431.932
2011 03 12 03 03 00 2 4431.935
2011 03 12 03 02 00 2 4431.932
2011 03 12 03 01 00 2 4431.929
2011 03 12 03 00 00 2 4431.929
2011 03 12 02 59 00 2 4431.927
2011 03 12 02 58 00 2 4431.933
2011 03 12 02 57 00 2 4431.935
2011 03 12 02 56 00 2 4431.937
2011 03 12 02 55 00 2 4431.943
2011 03 12 02 54 00 2 4431.941
2011 03 12 02 53 00 2 4431.929
2011 03 12 02 52 00 2 4431.918
2011 03 12 02 51 00 2 4431.924
2011 03 12 02 50 00 2 4431.929
2011 03 12 02 49 00 2 4431.928
2011 03 12 02 48 00 2 4431.930
2011 03 12 02 47 00 2 4431.939
2011 03 12 02 46 00 2 4431.947
2011 03 12 02 45 00 2 4431.940
2011 03 12 02 44 00 2 4431.935
2011 03 12 02 43 00 2 4431.934
2011 03 12 02 42 00 2 4431.934
2011 03 12 02 41 00 2 4431.923
2011 03 12 02 40 00 2 4431.933
2011 03 12 02 39 00 2 4431.946
2011 03 12 02 38 00 2 4431.941
2011 03 12 02 37 00 2 4431.938
2011 03 12 02 36 00 2 4431.950
2011 03 12 02 35 00 2 4431.952
2011 03 12 02 34 00 2 4431.949
2011 03 12 02 33 00 2 4431.966
2011 03 12 02 32 00 2 4431.976
2011 03 12 02 31 00 2 4431.976
2011 03 12 02 30 00 2 4431.972
2011 03 12 02 29 00 2 4431.974
2011 03 12 02 28 00 2 4431.982
2011 03 12 02 27 00 2 4431.984
2011 03 12 02 26 00 2 4431.977
2011 03 12 02 25 00 2 4431.973
2011 03 12 02 24 00 2 4431.970
2011 03 12 02 23 00 2 4431.974
2011 03 12 02 22 00 2 4431.972
2011 03 12 02 21 00 2 4431.961
2011 03 12 02 20 00 2 4431.952
2011 03 12 02 19 00 2 4431.957
2011 03 12 02 18 00 2 4431.966
2011 03 12 02 17 00 2 4431.960
2011 03 12 02 16 00 2 4431.954
2011 03 12 02 15 00 2 4431.960
2011 03 12 02 14 00 2 4431.964
2011 03 12 02 13 00 2 4431.968
2011 03 12 02 12 00 2 4431.981
2011 03 12 02 11 00 2 4431.982
2011 03 12 02 10 00 2 4431.979
2011 03 12 02 09 00 2 4431.991
2011 03 12 02 08 00 2 4431.998
2011 03 12 02 07 00 2 4431.994
2011 03 12 02 06 00 2 4431.989
2011 03 12 02 05 00 2 4431.998
2011 03 12 02 04 00 2 4431.999
2011 03 12 02 03 00 2 4431.979
2011 03 12 02 02 00 2 4431.966
2011 03 12 02 01 00 2 4431.970
2011 03 12 02 00 00 2 4431.969
2011 03 12 01 59 00 2 4431.966
2011 03 12 01 58 00 2 4431.956
2011 03 12 01 57 00 2 4431.952
2011 03 12 01 56 00 2 4431.963
2011 03 12 01 55 00 2 4431.979
2011 03 12 01 54 00 2 4431.976
2011 03 12 01 53 00 2 4431.959
2011 03 12 01 52 00 2 4431.971
2011 03 12 01 51 00 2 4431.988
2011 03 12 01 50 00 2 4431.995
2011 03 12 01 49 00 2 4431.998
2011 03 12 01 48 00 2 4432.005
2011 03 12 01 47 00 2 4431.998
2011 03 12 01 46 00 2 4431.992
2011 03 12 01 45 00 2 4431.994
2011 03 12 01 44 00 2 4431.992
2011 03 12 01 43 00 2 4431.994
2011 03 12 01 42 00 2 4431.982
2011 03 12 01 41 00 2 4431.979
2011 03 12 01 40 00 2 4432.002
2011 03 12 01 39 00 2 4432.026
2011 03 12 01 38 00 2 4432.033
2011 03 12 01 37 00 2 4432.024
2011 03 12 01 36 00 2 4432.014
2011 03 12 01 35 00 2 4432.006
2011 03 12 01 34 00 2 4431.991
2011 03 12 01 33 00 2 4431.987
2011 03 12 01 32 00 2 4431.988
2011 03 12 01 31 00 2 4431.978
2011 03 12 01 30 00 2 4431.979
2011 03 12 01 29 00 2 4431.981
2011 03 12 01 28 00 2 4431.980
2011 03 12 01 27 00 2 4431.982
2011 03 12 01 26 00 2 4431.970
2011 03 12 01 25 00 2 4431.960
2011 03 12 01 24 00 2 4431.958
2011 03 12 01 23 00 2 4431.962
2011 03 12 01 22 00 2 4431.976
2011 03 12 01 21 00 2 4431.982
2011 03 12 01 20 00 2 4431.994
2011 03 12 01 19 00 2 4431.998
2011 03 12 01 18 00 2 4431.995
2011 03 12 01 17 00 2 4431.983
2011 03 12 01 16 00 2 4431.962
2011 03 12 01 15 00 2 4431.950
2011 03 12 01 14 00 2 4431.941
2011 03 12 01 13 00 2 4431.947
2011 03 12 01 12 00 2 4431.952
2011 03 12 01 11 00 2 4431.946
2011 03 12 01 10 00 2 4431.950
2011 03 12 01 09 00 2 4431.962
2011 03 12 01 08 00 2 4431.973
2011 03 12 01 07 00 2 4431.974
2011 03 12 01 06 00 2 4431.976
2011 03 12 01 05 00 2 4431.971
2011 03 12 01 04 00 2 4431.961
2011 03 12 01 03 00 2 4431.956
2011 03 12 01 02 00 2 4431.956
2011 03 12 01 01 00 2 4431.956
2011 03 12 01 00 00 2 4431.966
2011 03 12 00 59 00 2 4431.977
2011 03 12 00 58 00 2 4431.973
2011 03 12 00 57 00 2 4431.972
2011 03 12 00 56 00 2 4431.978
2011 03 12 00 55 00 2 4431.978
2011 03 12 00 54 00 2 4431.977
2011 03 12 00 53 00 2 4431.980
2011 03 12 00 52 00 2 4431.978
2011 03 12 00 51 00 2 4431.975
2011 03 12 00 50 00 2 4431.979
2011 03 12 00 49 00 2 4431.984
2011 03 12 00 48 00 2 4431.986
2011 03 12 00 47 00 2 4431.991
2011 03 12 00 46 00 2 4432.001
2011 03 12 00 45 00 2 4432.008
2011 03 12 00 44 00 2 4432.007
2011 03 12 00 43 00 2 4432.004
2011 03 12 00 42 00 2 4432.006
2011 03 12 00 41 00 2 4432.012
2011 03 12 00 40 00 2 4432.010
2011 03 12 00 39 00 2 4432.014
2011 03 12 00 38 00 2 4432.011
2011 03 12 00 37 00 2 4432.006
2011 03 12 00 36 00 2 4432.008
2011 03 12 00 35 00 2 4432.002
2011 03 12 00 34 00 2 4431.989
2011 03 12 00 33 00 2 4431.982
2011 03 12 00 32 00 2 4431.982
2011 03 12 00 31 00 2 4431.977
2011 03 12 00 30 00 2 4431.975
2011 03 12 00 29 00 2 4431.981
2011 03 12 00 28 00 2 4431.975
2011 03 12 00 27 00 2 4431.955
2011 03 12 00 26 00 2 4431.960
2011 03 12 00 25 00 2 4431.972
2011 03 12 00 24 00 2 4431.980
2011 03 12 00 23 00 2 4431.993
2011 03 12 00 22 00 2 4431.999
2011 03 12 00 21 00 2 4431.983
2011 03 12 00 20 00 2 4431.975
2011 03 12 00 19 00 2 4431.984
2011 03 12 00 18 00 2 4431.983
2011 03 12 00 17 00 2 4431.980
2011 03 12 00 16 00 2 4431.976
2011 03 12 00 15 00 2 4431.966
2011 03 12 00 14 00 2 4431.966
2011 03 12 00 13 00 2 4431.976
2011 03 12 00 12 00 2 4431.973
2011 03 12 00 11 00 2 4431.968
2011 03 12 00 10 00 2 4431.969
2011 03 12 00 09 00 2 4431.967
2011 03 12 00 08 00 2 4431.956
2011 03 12 00 07 00 2 4431.951
2011 03 12 00 06 00 2 4431.957
2011 03 12 00 05 00 2 4431.953
2011 03 12 00 04 00 2 4431.942
2011 03 12 00 03 00 2 4431.945
2011 03 12 00 02 00 2 4431.945
2011 03 12 00 01 00 2 4431.938
2011 03 12 00 00 00 2 4431.942
2011 03 11 23 59 00 2 4431.944
2011 03 11 23 58 00 2 4431.941
2011 03 11 23 57 00 2 4431.947
2011 03 11 23 56 00 2 4431.951
2011 03 11 23 55 00 2 4431.945
2011 03 11 23 54 00 2 4431.962
2011 03 11 23 53 00 2 4431.983
2011 03 11 23 52 00 2 4431.975
2011 03 11 23 51 00 2 4431.970
2011 03 11 23 50 00 2 4431.963
2011 03 11 23 49 00 2 4431.967
2011 03 11 23 48 00 2 4431.962
2011 03 11 23 47 00 2 4431.959
2011 03 11 23 46 00 2 4431.971
2011 03 11 23 45 00 2 4431.959
2011 03 11 23 44 00 2 4431.953
2011 03 11 23 43 00 2 4431.966
2011 03 11 23 42 00 2 4431.964
2011 03 11 23 41 00 2 4431.964
2011 03 11 23 40 00 2 4431.977
