#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 03 12 18 31 00 2 2736.994
2011 03 12 18 30 00 2 2736.999
2011 03 12 18 29 00 2 2736.997
2011 03 12 18 28 00 2 2737.010
2011 03 12 18 27 00 2 2737.008
2011 03 12 18 26 00 2 2737.016
2011 03 12 18 25 00 2 2737.025
2011 03 12 18 24 00 2 2737.034
2011 03 12 18 23 00 2 2737.037
2011 03 12 18 22 00 2 2737.031
2011 03 12 18 21 00 2 2737.032
2011 03 12 18 20 00 2 2737.032
2011 03 12 18 19 00 2 2737.033
2011 03 12 18 18 00 2 2737.032
2011 03 12 18 17 00 2 2737.034
2011 03 12 18 16 00 2 2737.042
2011 03 12 18 15 00 2 2737.030
2011 03 12 18 14 00 2 2737.030
2011 03 12 18 13 00 2 2737.041
2011 03 12 18 12 00 2 2737.037
2011 03 12 18 11 00 2 2737.033
2011 03 12 18 10 00 2 2737.035
2011 03 12 18 09 00 2 2737.039
2011 03 12 18 08 00 2 2737.044
2011 03 12 18 07 00 2 2737.049
2011 03 12 18 06 00 2 2737.040
2011 03 12 18 05 00 2 2737.049
2011 03 12 18 04 00 2 2737.061
2011 03 12 18 03 00 2 2737.062
2011 03 12 18 02 00 2 2737.058
2011 03 12 18 01 00 2 2737.063
2011 03 12 18 00 00 2 2737.072
2011 03 12 17 59 00 2 2737.075
2011 03 12 17 58 00 2 2737.084
2011 03 12 17 57 00 2 2737.094
2011 03 12 17 56 00 2 2737.102
2011 03 12 17 55 00 2 2737.106
2011 03 12 17 54 00 2 2737.123
2011 03 12 17 53 00 2 2737.133
2011 03 12 17 52 00 2 2737.137
2011 03 12 17 51 00 2 2737.144
2011 03 12 17 50 00 2 2737.142
2011 03 12 17 49 00 2 2737.148
2011 03 12 17 48 00 2 2737.152
2011 03 12 17 47 00 2 2737.160
2011 03 12 17 46 00 2 2737.167
2011 03 12 17 45 00 2 2737.174
2011 03 12 17 44 00 2 2737.181
2011 03 12 17 43 00 2 2737.185
2011 03 12 17 42 00 2 2737.188
2011 03 12 17 41 00 2 2737.199
2011 03 12 17 40 00 2 2737.194
2011 03 12 17 39 00 2 2737.203
2011 03 12 17 38 00 2 2737.201
2011 03 12 17 37 00 2 2737.205
2011 03 12 17 36 00 2 2737.204
2011 03 12 17 35 00 2 2737.209
2011 03 12 17 34 00 2 2737.211
2011 03 12 17 33 00 2 2737.218
2011 03 12 17 32 00 2 2737.224
2011 03 12 17 31 00 2 2737.225
2011 03 12 17 30 00 2 2737.228
2011 03 12 17 29 00 2 2737.232
2011 03 12 17 28 00 2 2737.234
2011 03 12 17 27 00 2 2737.234
2011 03 12 17 26 00 2 2737.241
2011 03 12 17 25 00 2 2737.246
2011 03 12 17 24 00 2 2737.245
2011 03 12 17 23 00 2 2737.259
2011 03 12 17 22 00 2 2737.262
2011 03 12 17 21 00 2 2737.266
2011 03 12 17 20 00 2 2737.271
2011 03 12 17 19 00 2 2737.277
2011 03 12 17 18 00 2 2737.288
2011 03 12 17 17 00 2 2737.295
2011 03 12 17 16 00 2 2737.298
2011 03 12 17 15 00 2 2737.304
2011 03 12 17 14 00 2 2737.319
2011 03 12 17 13 00 2 2737.329
2011 03 12 17 12 00 2 2737.335
2011 03 12 17 11 00 2 2737.335
2011 03 12 17 10 00 2 2737.334
2011 03 12 17 09 00 2 2737.340
2011 03 12 17 08 00 2 2737.339
2011 03 12 17 07 00 2 2737.353
2011 03 12 17 06 00 2 2737.362
2011 03 12 17 05 00 2 2737.358
2011 03 12 17 04 00 2 2737.370
2011 03 12 17 03 00 2 2737.372
2011 03 12 17 02 00 2 2737.373
2011 03 12 17 01 00 2 2737.373
2011 03 12 17 00 00 2 2737.381
2011 03 12 16 59 00 2 2737.384
2011 03 12 16 58 00 2 2737.389
2011 03 12 16 57 00 2 2737.398
2011 03 12 16 56 00 2 2737.399
2011 03 12 16 55 00 2 2737.407
2011 03 12 16 54 00 2 2737.421
2011 03 12 16 53 00 2 2737.438
2011 03 12 16 52 00 2 2737.445
2011 03 12 16 51 00 2 2737.441
2011 03 12 16 50 00 2 2737.450
2011 03 12 16 49 00 2 2737.457
2011 03 12 16 48 00 2 2737.462
2011 03 12 16 47 00 2 2737.463
2011 03 12 16 46 00 2 2737.462
2011 03 12 16 45 00 2 2737.473
2011 03 12 16 44 00 2 2737.476
2011 03 12 16 43 00 2 2737.486
2011 03 12 16 42 00 2 2737.497
2011 03 12 16 41 00 2 2737.498
2011 03 12 16 40 00 2 2737.507
2011 03 12 16 39 00 2 2737.523
2011 03 12 16 38 00 2 2737.524
2011 03 12 16 37 00 2 2737.536
2011 03 12 16 36 00 2 2737.551
2011 03 12 16 35 00 2 2737.563
2011 03 12 16 34 00 2 2737.568
2011 03 12 16 33 00 2 2737.573
2011 03 12 16 32 00 2 2737.576
2011 03 12 16 31 00 2 2737.584
2011 03 12 16 30 00 2 2737.584
2011 03 12 16 29 00 2 2737.591
2011 03 12 16 28 00 2 2737.603
2011 03 12 16 27 00 2 2737.609
2011 03 12 16 26 00 2 2737.617
2011 03 12 16 25 00 2 2737.624
2011 03 12 16 24 00 2 2737.618
2011 03 12 16 23 00 2 2737.617
2011 03 12 16 22 00 2 2737.623
2011 03 12 16 21 00 2 2737.625
2011 03 12 16 20 00 2 2737.630
2011 03 12 16 19 00 2 2737.645
2011 03 12 16 18 00 2 2737.655
2011 03 12 16 17 00 2 2737.662
2011 03 12 16 16 00 2 2737.672
2011 03 12 16 15 00 2 2737.683
2011 03 12 16 14 00 2 2737.683
2011 03 12 16 13 00 2 2737.684
2011 03 12 16 12 00 2 2737.690
2011 03 12 16 11 00 2 2737.691
2011 03 12 16 10 00 2 2737.701
2011 03 12 16 09 00 2 2737.712
2011 03 12 16 08 00 2 2737.719
2011 03 12 16 07 00 2 2737.723
2011 03 12 16 06 00 2 2737.729
2011 03 12 16 05 00 2 2737.730
2011 03 12 16 04 00 2 2737.735
2011 03 12 16 03 00 2 2737.743
2011 03 12 16 02 00 2 2737.738
2011 03 12 16 01 00 2 2737.742
2011 03 12 16 00 00 2 2737.758
2011 03 12 15 59 00 2 2737.767
2011 03 12 15 58 00 2 2737.768
2011 03 12 15 57 00 2 2737.780
2011 03 12 15 56 00 2 2737.782
2011 03 12 15 55 00 2 2737.780
2011 03 12 15 54 00 2 2737.788
2011 03 12 15 53 00 2 2737.805
2011 03 12 15 52 00 2 2737.809
2011 03 12 15 51 00 2 2737.811
2011 03 12 15 50 00 2 2737.819
2011 03 12 15 49 00 2 2737.821
2011 03 12 15 48 00 2 2737.833
2011 03 12 15 47 00 2 2737.838
2011 03 12 15 46 00 2 2737.840
2011 03 12 15 45 00 2 2737.842
2011 03 12 15 44 00 2 2737.849
2011 03 12 15 43 00 2 2737.868
2011 03 12 15 42 00 2 2737.882
2011 03 12 15 41 00 2 2737.895
2011 03 12 15 40 00 2 2737.899
2011 03 12 15 39 00 2 2737.904
2011 03 12 15 38 00 2 2737.920
2011 03 12 15 37 00 2 2737.928
2011 03 12 15 36 00 2 2737.934
2011 03 12 15 35 00 2 2737.943
2011 03 12 15 34 00 2 2737.955
2011 03 12 15 33 00 2 2737.969
2011 03 12 15 32 00 2 2737.981
2011 03 12 15 31 00 2 2737.973
2011 03 12 15 30 00 2 2737.978
2011 03 12 15 29 00 2 2737.975
2011 03 12 15 28 00 2 2737.975
2011 03 12 15 27 00 2 2737.979
2011 03 12 15 26 00 2 2737.984
2011 03 12 15 25 00 2 2737.989
2011 03 12 15 24 00 2 2737.993
2011 03 12 15 23 00 2 2738.003
2011 03 12 15 22 00 2 2738.004
2011 03 12 15 21 00 2 2738.000
2011 03 12 15 20 00 2 2738.013
2011 03 12 15 19 00 2 2738.012
2011 03 12 15 18 00 2 2738.026
2011 03 12 15 17 00 2 2738.037
2011 03 12 15 16 00 2 2738.041
2011 03 12 15 15 00 2 2738.045
2011 03 12 15 14 00 2 2738.045
2011 03 12 15 13 00 2 2738.046
2011 03 12 15 12 00 2 2738.051
2011 03 12 15 11 00 2 2738.056
2011 03 12 15 10 00 2 2738.065
2011 03 12 15 09 00 2 2738.068
2011 03 12 15 08 00 2 2738.066
2011 03 12 15 07 00 2 2738.070
2011 03 12 15 06 00 2 2738.078
2011 03 12 15 05 00 2 2738.077
2011 03 12 15 04 00 2 2738.086
2011 03 12 15 03 00 2 2738.092
2011 03 12 15 02 00 2 2738.100
2011 03 12 15 01 00 2 2738.113
2011 03 12 15 00 00 2 2738.112
2011 03 12 14 59 00 2 2738.124
2011 03 12 14 58 00 2 2738.137
2011 03 12 14 57 00 2 2738.144
2011 03 12 14 56 00 2 2738.157
2011 03 12 14 55 00 2 2738.165
2011 03 12 14 54 00 2 2738.173
2011 03 12 14 53 00 2 2738.178
2011 03 12 14 52 00 2 2738.183
2011 03 12 14 51 00 2 2738.189
2011 03 12 14 50 00 2 2738.197
2011 03 12 14 49 00 2 2738.198
2011 03 12 14 48 00 2 2738.195
2011 03 12 14 47 00 2 2738.198
2011 03 12 14 46 00 2 2738.206
2011 03 12 14 45 00 2 2738.208
2011 03 12 14 44 00 2 2738.209
2011 03 12 14 43 00 2 2738.217
2011 03 12 14 42 00 2 2738.217
2011 03 12 14 41 00 2 2738.219
2011 03 12 14 40 00 2 2738.221
2011 03 12 14 39 00 2 2738.236
2011 03 12 14 38 00 2 2738.251
2011 03 12 14 37 00 2 2738.256
2011 03 12 14 36 00 2 2738.271
2011 03 12 14 35 00 2 2738.271
2011 03 12 14 34 00 2 2738.268
2011 03 12 14 33 00 2 2738.280
2011 03 12 14 32 00 2 2738.280
2011 03 12 14 31 00 2 2738.282
2011 03 12 14 30 00 2 2738.295
2011 03 12 14 29 00 2 2738.306
2011 03 12 14 28 00 2 2738.318
2011 03 12 14 27 00 2 2738.331
2011 03 12 14 26 00 2 2738.330
2011 03 12 14 25 00 2 2738.318
2011 03 12 14 24 00 2 2738.317
2011 03 12 14 23 00 2 2738.319
2011 03 12 14 22 00 2 2738.319
2011 03 12 14 21 00 2 2738.325
2011 03 12 14 20 00 2 2738.327
2011 03 12 14 19 00 2 2738.335
2011 03 12 14 18 00 2 2738.339
2011 03 12 14 17 00 2 2738.352
2011 03 12 14 16 00 2 2738.359
2011 03 12 14 15 00 2 2738.361
2011 03 12 14 14 00 2 2738.378
2011 03 12 14 13 00 2 2738.383
2011 03 12 14 12 00 2 2738.387
2011 03 12 14 11 00 2 2738.386
2011 03 12 14 10 00 2 2738.383
2011 03 12 14 09 00 2 2738.385
2011 03 12 14 08 00 2 2738.380
2011 03 12 14 07 00 2 2738.382
2011 03 12 14 06 00 2 2738.392
2011 03 12 14 05 00 2 2738.402
2011 03 12 14 04 00 2 2738.398
2011 03 12 14 03 00 2 2738.400
2011 03 12 14 02 00 2 2738.406
2011 03 12 14 01 00 2 2738.412
2011 03 12 14 00 00 2 2738.419
2011 03 12 13 59 00 2 2738.425
2011 03 12 13 58 00 2 2738.419
2011 03 12 13 57 00 2 2738.413
2011 03 12 13 56 00 2 2738.411
2011 03 12 13 55 00 2 2738.415
2011 03 12 13 54 00 2 2738.418
2011 03 12 13 53 00 2 2738.424
2011 03 12 13 52 00 2 2738.424
2011 03 12 13 51 00 2 2738.430
2011 03 12 13 50 00 2 2738.440
2011 03 12 13 49 00 2 2738.447
2011 03 12 13 48 00 2 2738.456
2011 03 12 13 47 00 2 2738.468
2011 03 12 13 46 00 2 2738.475
2011 03 12 13 45 00 2 2738.485
2011 03 12 13 44 00 2 2738.490
2011 03 12 13 43 00 2 2738.491
2011 03 12 13 42 00 2 2738.507
2011 03 12 13 41 00 2 2738.508
2011 03 12 13 40 00 2 2738.506
2011 03 12 13 39 00 2 2738.513
2011 03 12 13 38 00 2 2738.523
2011 03 12 13 37 00 2 2738.532
2011 03 12 13 36 00 2 2738.534
2011 03 12 13 35 00 2 2738.532
2011 03 12 13 34 00 2 2738.547
2011 03 12 13 33 00 2 2738.562
2011 03 12 13 32 00 2 2738.564
2011 03 12 13 31 00 2 2738.556
2011 03 12 13 30 00 2 2738.555
2011 03 12 13 29 00 2 2738.558
2011 03 12 13 28 00 2 2738.567
2011 03 12 13 27 00 2 2738.574
2011 03 12 13 26 00 2 2738.559
2011 03 12 13 25 00 2 2738.555
2011 03 12 13 24 00 2 2738.565
2011 03 12 13 23 00 2 2738.568
2011 03 12 13 22 00 2 2738.564
2011 03 12 13 21 00 2 2738.568
2011 03 12 13 20 00 2 2738.569
2011 03 12 13 19 00 2 2738.563
2011 03 12 13 18 00 2 2738.560
2011 03 12 13 17 00 2 2738.559
2011 03 12 13 16 00 2 2738.553
2011 03 12 13 15 00 2 2738.560
2011 03 12 13 14 00 2 2738.562
2011 03 12 13 13 00 2 2738.567
2011 03 12 13 12 00 2 2738.587
2011 03 12 13 11 00 2 2738.585
2011 03 12 13 10 00 2 2738.577
2011 03 12 13 09 00 2 2738.571
2011 03 12 13 08 00 2 2738.576
2011 03 12 13 07 00 2 2738.576
2011 03 12 13 06 00 2 2738.579
2011 03 12 13 05 00 2 2738.588
2011 03 12 13 04 00 2 2738.597
2011 03 12 13 03 00 2 2738.608
2011 03 12 13 02 00 2 2738.613
2011 03 12 13 01 00 2 2738.610
2011 03 12 13 00 00 2 2738.606
2011 03 12 12 59 00 2 2738.598
2011 03 12 12 58 00 2 2738.587
2011 03 12 12 57 00 2 2738.597
2011 03 12 12 56 00 2 2738.602
2011 03 12 12 55 00 2 2738.592
2011 03 12 12 54 00 2 2738.586
2011 03 12 12 53 00 2 2738.596
2011 03 12 12 52 00 2 2738.610
2011 03 12 12 51 00 2 2738.599
2011 03 12 12 50 00 2 2738.602
2011 03 12 12 49 00 2 2738.619
2011 03 12 12 48 00 2 2738.625
2011 03 12 12 47 00 2 2738.616
2011 03 12 12 46 00 2 2738.621
2011 03 12 12 45 00 2 2738.625
2011 03 12 12 44 00 2 2738.628
2011 03 12 12 43 00 2 2738.636
2011 03 12 12 42 00 2 2738.640
2011 03 12 12 41 00 2 2738.635
2011 03 12 12 40 00 2 2738.642
2011 03 12 12 39 00 2 2738.656
2011 03 12 12 38 00 2 2738.648
2011 03 12 12 37 00 2 2738.646
2011 03 12 12 36 00 2 2738.659
2011 03 12 12 35 00 2 2738.663
2011 03 12 12 34 00 2 2738.661
2011 03 12 12 33 00 2 2738.649
2011 03 12 12 32 00 2 2738.640
2011 03 12 12 31 00 2 2738.645
2011 03 12 12 30 00 2 2738.655
2011 03 12 12 29 00 2 2738.653
2011 03 12 12 28 00 2 2738.648
2011 03 12 12 27 00 2 2738.658
2011 03 12 12 26 00 2 2738.661
2011 03 12 12 25 00 2 2738.660
2011 03 12 12 24 00 2 2738.654
2011 03 12 12 23 00 2 2738.645
2011 03 12 12 22 00 2 2738.648
2011 03 12 12 21 00 2 2738.644
2011 03 12 12 20 00 2 2738.642
2011 03 12 12 19 00 2 2738.653
2011 03 12 12 18 00 2 2738.652
2011 03 12 12 17 00 2 2738.642
2011 03 12 12 16 00 2 2738.630
2011 03 12 12 15 00 2 2738.625
2011 03 12 12 14 00 2 2738.632
2011 03 12 12 13 00 2 2738.618
2011 03 12 12 12 00 2 2738.619
2011 03 12 12 11 00 2 2738.622
2011 03 12 12 10 00 2 2738.617
2011 03 12 12 09 00 2 2738.611
2011 03 12 12 08 00 2 2738.615
2011 03 12 12 07 00 2 2738.624
2011 03 12 12 06 00 2 2738.629
2011 03 12 12 05 00 2 2738.626
2011 03 12 12 04 00 2 2738.624
2011 03 12 12 03 00 2 2738.616
2011 03 12 12 02 00 2 2738.615
2011 03 12 12 01 00 2 2738.622
2011 03 12 12 00 00 2 2738.620
2011 03 12 11 59 00 2 2738.613
2011 03 12 11 58 00 2 2738.615
2011 03 12 11 57 00 2 2738.622
2011 03 12 11 56 00 2 2738.618
2011 03 12 11 55 00 2 2738.635
2011 03 12 11 54 00 2 2738.629
2011 03 12 11 53 00 2 2738.629
2011 03 12 11 52 00 2 2738.646
2011 03 12 11 51 00 2 2738.644
2011 03 12 11 50 00 2 2738.644
2011 03 12 11 49 00 2 2738.644
2011 03 12 11 48 00 2 2738.634
2011 03 12 11 47 00 2 2738.624
2011 03 12 11 46 00 2 2738.617
2011 03 12 11 45 00 2 2738.609
2011 03 12 11 44 00 2 2738.611
2011 03 12 11 43 00 2 2738.617
2011 03 12 11 42 00 2 2738.619
2011 03 12 11 41 00 2 2738.624
2011 03 12 11 40 00 2 2738.639
2011 03 12 11 39 00 2 2738.629
2011 03 12 11 38 00 2 2738.630
2011 03 12 11 37 00 2 2738.641
2011 03 12 11 36 00 2 2738.646
2011 03 12 11 35 00 2 2738.636
2011 03 12 11 34 00 2 2738.641
2011 03 12 11 33 00 2 2738.642
2011 03 12 11 32 00 2 2738.635
2011 03 12 11 31 00 2 2738.618
2011 03 12 11 30 00 2 2738.604
2011 03 12 11 29 00 2 2738.600
2011 03 12 11 28 00 2 2738.603
2011 03 12 11 27 00 2 2738.602
2011 03 12 11 26 00 2 2738.589
2011 03 12 11 25 00 2 2738.595
2011 03 12 11 24 00 2 2738.601
2011 03 12 11 23 00 2 2738.592
2011 03 12 11 22 00 2 2738.586
2011 03 12 11 21 00 2 2738.573
2011 03 12 11 20 00 2 2738.561
2011 03 12 11 19 00 2 2738.547
2011 03 12 11 18 00 2 2738.537
2011 03 12 11 17 00 2 2738.535
2011 03 12 11 16 00 2 2738.541
2011 03 12 11 15 00 2 2738.537
2011 03 12 11 14 00 2 2738.525
2011 03 12 11 13 00 2 2738.527
2011 03 12 11 12 00 2 2738.519
2011 03 12 11 11 00 2 2738.513
2011 03 12 11 10 00 2 2738.524
2011 03 12 11 09 00 2 2738.524
2011 03 12 11 08 00 2 2738.523
2011 03 12 11 07 00 2 2738.540
2011 03 12 11 06 00 2 2738.524
2011 03 12 11 05 00 2 2738.518
2011 03 12 11 04 00 2 2738.517
2011 03 12 11 03 00 2 2738.520
2011 03 12 11 02 00 2 2738.526
2011 03 12 11 01 00 2 2738.517
2011 03 12 11 00 00 2 2738.508
2011 03 12 10 59 00 2 2738.510
2011 03 12 10 58 00 2 2738.510
2011 03 12 10 57 00 2 2738.498
2011 03 12 10 56 00 2 2738.497
2011 03 12 10 55 00 2 2738.505
2011 03 12 10 54 00 2 2738.500
2011 03 12 10 53 00 2 2738.493
2011 03 12 10 52 00 2 2738.498
2011 03 12 10 51 00 2 2738.495
2011 03 12 10 50 00 2 2738.496
2011 03 12 10 49 00 2 2738.497
2011 03 12 10 48 00 2 2738.496
2011 03 12 10 47 00 2 2738.489
2011 03 12 10 46 00 2 2738.487
2011 03 12 10 45 00 2 2738.482
2011 03 12 10 44 00 2 2738.487
2011 03 12 10 43 00 2 2738.494
2011 03 12 10 42 00 2 2738.483
2011 03 12 10 41 00 2 2738.484
2011 03 12 10 40 00 2 2738.480
2011 03 12 10 39 00 2 2738.478
2011 03 12 10 38 00 2 2738.480
2011 03 12 10 37 00 2 2738.471
2011 03 12 10 36 00 2 2738.465
2011 03 12 10 35 00 2 2738.455
2011 03 12 10 34 00 2 2738.462
2011 03 12 10 33 00 2 2738.459
2011 03 12 10 32 00 2 2738.447
2011 03 12 10 31 00 2 2738.450
2011 03 12 10 30 00 2 2738.432
2011 03 12 10 29 00 2 2738.427
2011 03 12 10 28 00 2 2738.423
2011 03 12 10 27 00 2 2738.414
2011 03 12 10 26 00 2 2738.404
2011 03 12 10 25 00 2 2738.399
2011 03 12 10 24 00 2 2738.389
2011 03 12 10 23 00 2 2738.394
2011 03 12 10 22 00 2 2738.394
2011 03 12 10 21 00 2 2738.398
2011 03 12 10 20 00 2 2738.397
2011 03 12 10 19 00 2 2738.386
2011 03 12 10 18 00 2 2738.394
2011 03 12 10 17 00 2 2738.391
2011 03 12 10 16 00 2 2738.384
2011 03 12 10 15 00 2 2738.387
2011 03 12 10 14 00 2 2738.380
2011 03 12 10 13 00 2 2738.380
2011 03 12 10 12 00 2 2738.389
2011 03 12 10 11 00 2 2738.387
2011 03 12 10 10 00 2 2738.384
2011 03 12 10 09 00 2 2738.387
2011 03 12 10 08 00 2 2738.380
2011 03 12 10 07 00 2 2738.375
2011 03 12 10 06 00 2 2738.365
2011 03 12 10 05 00 2 2738.358
2011 03 12 10 04 00 2 2738.349
2011 03 12 10 03 00 2 2738.351
2011 03 12 10 02 00 2 2738.352
2011 03 12 10 01 00 2 2738.342
2011 03 12 10 00 00 2 2738.338
2011 03 12 09 59 00 2 2738.326
2011 03 12 09 58 00 2 2738.320
2011 03 12 09 57 00 2 2738.313
2011 03 12 09 56 00 2 2738.313
2011 03 12 09 55 00 2 2738.319
2011 03 12 09 54 00 2 2738.314
2011 03 12 09 53 00 2 2738.291
2011 03 12 09 52 00 2 2738.286
2011 03 12 09 51 00 2 2738.278
2011 03 12 09 50 00 2 2738.280
2011 03 12 09 49 00 2 2738.274
2011 03 12 09 48 00 2 2738.263
2011 03 12 09 47 00 2 2738.261
2011 03 12 09 46 00 2 2738.259
2011 03 12 09 45 00 2 2738.266
2011 03 12 09 44 00 2 2738.260
2011 03 12 09 43 00 2 2738.248
2011 03 12 09 42 00 2 2738.249
2011 03 12 09 41 00 2 2738.252
2011 03 12 09 40 00 2 2738.237
2011 03 12 09 39 00 2 2738.226
2011 03 12 09 38 00 2 2738.221
2011 03 12 09 37 00 2 2738.226
2011 03 12 09 36 00 2 2738.232
2011 03 12 09 35 00 2 2738.229
2011 03 12 09 34 00 2 2738.236
2011 03 12 09 33 00 2 2738.213
2011 03 12 09 32 00 2 2738.209
2011 03 12 09 31 00 2 2738.218
2011 03 12 09 30 00 2 2738.202
2011 03 12 09 29 00 2 2738.190
2011 03 12 09 28 00 2 2738.203
2011 03 12 09 27 00 2 2738.196
2011 03 12 09 26 00 2 2738.193
2011 03 12 09 25 00 2 2738.190
2011 03 12 09 24 00 2 2738.170
2011 03 12 09 23 00 2 2738.175
2011 03 12 09 22 00 2 2738.168
2011 03 12 09 21 00 2 2738.154
2011 03 12 09 20 00 2 2738.152
2011 03 12 09 19 00 2 2738.147
2011 03 12 09 18 00 2 2738.145
2011 03 12 09 17 00 2 2738.144
2011 03 12 09 16 00 2 2738.143
2011 03 12 09 15 00 2 2738.137
2011 03 12 09 14 00 2 2738.124
2011 03 12 09 13 00 2 2738.107
2011 03 12 09 12 00 2 2738.103
2011 03 12 09 11 00 2 2738.100
2011 03 12 09 10 00 2 2738.085
2011 03 12 09 09 00 2 2738.074
2011 03 12 09 08 00 2 2738.076
2011 03 12 09 07 00 2 2738.072
2011 03 12 09 06 00 2 2738.054
2011 03 12 09 05 00 2 2738.054
2011 03 12 09 04 00 2 2738.069
2011 03 12 09 03 00 2 2738.066
2011 03 12 09 02 00 2 2738.052
2011 03 12 09 01 00 2 2738.054
2011 03 12 09 00 00 2 2738.057
2011 03 12 08 59 00 2 2738.037
2011 03 12 08 58 00 2 2738.045
2011 03 12 08 57 00 2 2738.047
2011 03 12 08 56 00 2 2738.038
2011 03 12 08 55 00 2 2738.034
