#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 03 13 04 15 00 1 5861.906
2011 03 13 04 00 00 1 5861.902
2011 03 13 03 45 00 1 5861.921
2011 03 13 03 30 00 1 5861.932
2011 03 13 03 15 00 1 5861.919
2011 03 13 03 00 00 1 5861.947
2011 03 13 02 45 00 1 5861.947
2011 03 13 02 30 00 1 5861.947
2011 03 13 02 15 00 1 5861.970
2011 03 13 02 00 00 1 5861.971
2011 03 13 01 45 00 1 5861.977
2011 03 13 01 30 00 1 5861.992
2011 03 13 01 15 00 1 5861.995
2011 03 13 01 00 00 1 5862.030
2011 03 13 00 45 00 1 5862.036
2011 03 13 00 30 00 1 5862.037
2011 03 13 00 15 00 1 5862.053
2011 03 13 00 00 00 1 5862.059
2011 03 12 23 45 00 1 5862.070
2011 03 12 23 30 00 1 5862.084
2011 03 12 23 15 00 1 5862.090
2011 03 12 23 00 00 1 5862.093
2011 03 12 22 45 00 1 5862.108
2011 03 12 22 30 00 1 5862.113
2011 03 12 22 15 00 1 5862.126
2011 03 12 22 00 00 1 5862.141
2011 03 12 21 45 00 1 5862.130
2011 03 12 21 30 00 1 5862.146
2011 03 12 21 15 00 1 5862.157
2011 03 12 21 00 00 1 5862.165
2011 03 12 20 45 00 1 5862.172
2011 03 12 20 30 00 1 5862.173
2011 03 12 20 15 00 1 5862.178
2011 03 12 20 00 00 1 5862.178
2011 03 12 19 45 00 1 5862.166
2011 03 12 19 30 00 1 5862.161
2011 03 12 19 15 00 1 5862.159
2011 03 12 19 00 00 1 5862.129
2011 03 12 18 45 00 1 5862.139
2011 03 12 18 30 00 1 5862.121
2011 03 12 18 15 00 1 5862.097
2011 03 12 18 00 00 1 5862.096
2011 03 12 17 45 00 1 5862.085
2011 03 12 17 30 00 1 5862.075
2011 03 12 17 15 00 1 5862.055
2011 03 12 17 00 00 1 5862.037
2011 03 12 16 45 00 1 5861.987
2011 03 12 16 30 00 1 5862.000
2011 03 12 16 15 00 1 5861.958
2011 03 12 16 00 00 1 5861.952
2011 03 12 15 45 00 1 5861.926
2011 03 12 15 30 00 1 5861.913
2011 03 12 15 15 00 1 5861.875
2011 03 12 15 00 00 1 5861.865
2011 03 12 14 45 00 1 5861.843
2011 03 12 14 30 00 1 5861.834
2011 03 12 14 15 00 1 5861.801
2011 03 12 14 00 00 1 5861.800
2011 03 12 13 45 00 1 5861.787
2011 03 12 13 30 00 1 5861.762
2011 03 12 13 15 00 1 5861.760
2011 03 12 13 00 00 1 5861.760
2011 03 12 12 45 00 1 5861.755
2011 03 12 12 30 00 1 5861.741
2011 03 12 12 15 00 1 5861.736
2011 03 12 12 00 00 1 5861.736
2011 03 12 11 45 00 1 5861.744
2011 03 12 11 30 00 1 5861.733
2011 03 12 11 15 00 1 5861.742
2011 03 12 11 00 00 1 5861.750
2011 03 12 10 45 00 1 5861.761
2011 03 12 10 30 00 1 5861.775
2011 03 12 10 15 00 1 5861.752
2011 03 12 09 59 00 2 5861.788
2011 03 12 09 58 00 2 5861.790
2011 03 12 09 57 00 2 5861.784
2011 03 12 09 56 00 2 5861.772
2011 03 12 09 55 00 2 5861.768
2011 03 12 09 54 00 2 5861.775
2011 03 12 09 53 00 2 5861.778
2011 03 12 09 52 00 2 5861.780
2011 03 12 09 51 00 2 5861.787
2011 03 12 09 50 00 2 5861.782
2011 03 12 09 49 00 2 5861.773
2011 03 12 09 48 00 2 5861.783
2011 03 12 09 47 00 2 5861.781
2011 03 12 09 46 00 2 5861.781
2011 03 12 09 45 00 2 5861.782
2011 03 12 09 44 00 2 5861.790
2011 03 12 09 43 00 2 5861.794
2011 03 12 09 42 00 2 5861.789
2011 03 12 09 41 00 2 5861.789
2011 03 12 09 40 00 2 5861.792
2011 03 12 09 39 00 2 5861.789
2011 03 12 09 38 00 2 5861.780
2011 03 12 09 37 00 2 5861.778
2011 03 12 09 36 00 2 5861.787
2011 03 12 09 35 00 2 5861.789
2011 03 12 09 34 00 2 5861.792
2011 03 12 09 33 00 2 5861.792
2011 03 12 09 32 00 2 5861.778
2011 03 12 09 31 00 2 5861.777
2011 03 12 09 30 00 2 5861.788
2011 03 12 09 29 00 2 5861.784
2011 03 12 09 28 00 2 5861.786
2011 03 12 09 27 00 2 5861.790
2011 03 12 09 26 00 2 5861.792
2011 03 12 09 25 00 2 5861.796
2011 03 12 09 24 00 2 5861.797
2011 03 12 09 23 00 2 5861.794
2011 03 12 09 22 00 2 5861.797
2011 03 12 09 21 00 2 5861.804
2011 03 12 09 20 00 2 5861.810
2011 03 12 09 19 00 2 5861.809
2011 03 12 09 18 00 2 5861.804
2011 03 12 09 17 00 2 5861.804
2011 03 12 09 16 00 2 5861.802
2011 03 12 09 15 00 2 5861.802
2011 03 12 09 14 00 2 5861.803
2011 03 12 09 13 00 2 5861.797
2011 03 12 09 12 00 2 5861.795
2011 03 12 09 11 00 2 5861.790
2011 03 12 09 10 00 2 5861.791
2011 03 12 09 09 00 2 5861.789
2011 03 12 09 08 00 2 5861.785
2011 03 12 09 07 00 2 5861.791
2011 03 12 09 06 00 2 5861.797
2011 03 12 09 05 00 2 5861.807
2011 03 12 09 04 00 2 5861.804
2011 03 12 09 03 00 2 5861.803
2011 03 12 09 02 00 2 5861.798
2011 03 12 09 01 00 2 5861.796
2011 03 12 09 00 00 2 5861.796
2011 03 12 08 59 00 2 5861.787
2011 03 12 08 58 00 2 5861.795
2011 03 12 08 57 00 2 5861.801
2011 03 12 08 56 00 2 5861.807
2011 03 12 08 55 00 2 5861.814
2011 03 12 08 54 00 2 5861.814
2011 03 12 08 53 00 2 5861.819
2011 03 12 08 52 00 2 5861.829
2011 03 12 08 51 00 2 5861.833
2011 03 12 08 50 00 2 5861.830
2011 03 12 08 49 00 2 5861.826
2011 03 12 08 48 00 2 5861.828
2011 03 12 08 47 00 2 5861.831
2011 03 12 08 46 00 2 5861.824
2011 03 12 08 45 00 2 5861.823
2011 03 12 08 44 00 2 5861.826
2011 03 12 08 43 00 2 5861.826
2011 03 12 08 42 00 2 5861.825
2011 03 12 08 41 00 2 5861.817
2011 03 12 08 40 00 2 5861.816
2011 03 12 08 39 00 2 5861.814
2011 03 12 08 38 00 2 5861.811
2011 03 12 08 37 00 2 5861.812
2011 03 12 08 36 00 2 5861.813
2011 03 12 08 35 00 2 5861.815
2011 03 12 08 34 00 2 5861.820
2011 03 12 08 33 00 2 5861.819
2011 03 12 08 32 00 2 5861.815
2011 03 12 08 31 00 2 5861.815
2011 03 12 08 30 00 2 5861.814
2011 03 12 08 29 00 2 5861.811
2011 03 12 08 28 00 2 5861.813
2011 03 12 08 27 00 2 5861.823
2011 03 12 08 26 00 2 5861.834
2011 03 12 08 25 00 2 5861.828
2011 03 12 08 24 00 2 5861.825
2011 03 12 08 23 00 2 5861.833
2011 03 12 08 22 00 2 5861.839
2011 03 12 08 21 00 2 5861.846
2011 03 12 08 20 00 2 5861.839
2011 03 12 08 19 00 2 5861.835
2011 03 12 08 18 00 2 5861.840
2011 03 12 08 17 00 2 5861.842
2011 03 12 08 16 00 2 5861.846
2011 03 12 08 15 00 2 5861.847
2011 03 12 08 14 00 2 5861.845
2011 03 12 08 13 00 2 5861.850
2011 03 12 08 12 00 2 5861.857
2011 03 12 08 11 00 2 5861.863
2011 03 12 08 10 00 2 5861.863
2011 03 12 08 09 00 2 5861.862
2011 03 12 08 08 00 2 5861.874
2011 03 12 08 07 00 2 5861.876
2011 03 12 08 06 00 2 5861.867
2011 03 12 08 05 00 2 5861.860
2011 03 12 08 04 00 2 5861.863
2011 03 12 08 03 00 2 5861.862
2011 03 12 08 02 00 2 5861.851
2011 03 12 08 01 00 2 5861.847
2011 03 12 08 00 00 2 5861.848
2011 03 12 07 59 00 2 5861.849
2011 03 12 07 58 00 2 5861.854
2011 03 12 07 57 00 2 5861.854
2011 03 12 07 56 00 2 5861.859
2011 03 12 07 55 00 2 5861.864
2011 03 12 07 54 00 2 5861.856
2011 03 12 07 53 00 2 5861.852
2011 03 12 07 52 00 2 5861.852
2011 03 12 07 51 00 2 5861.858
2011 03 12 07 50 00 2 5861.859
2011 03 12 07 49 00 2 5861.849
2011 03 12 07 48 00 2 5861.841
2011 03 12 07 47 00 2 5861.843
2011 03 12 07 46 00 2 5861.845
2011 03 12 07 45 00 2 5861.844
2011 03 12 07 44 00 2 5861.842
2011 03 12 07 43 00 2 5861.853
2011 03 12 07 42 00 2 5861.858
2011 03 12 07 41 00 2 5861.864
2011 03 12 07 40 00 2 5861.877
2011 03 12 07 39 00 2 5861.885
2011 03 12 07 38 00 2 5861.877
2011 03 12 07 37 00 2 5861.871
2011 03 12 07 36 00 2 5861.866
2011 03 12 07 35 00 2 5861.870
2011 03 12 07 34 00 2 5861.866
2011 03 12 07 33 00 2 5861.873
2011 03 12 07 32 00 2 5861.881
2011 03 12 07 31 00 2 5861.882
2011 03 12 07 30 00 2 5861.883
2011 03 12 07 29 00 2 5861.876
2011 03 12 07 28 00 2 5861.874
2011 03 12 07 27 00 2 5861.876
2011 03 12 07 26 00 2 5861.880
2011 03 12 07 25 00 2 5861.881
2011 03 12 07 24 00 2 5861.872
2011 03 12 07 23 00 2 5861.874
2011 03 12 07 22 00 2 5861.879
2011 03 12 07 21 00 2 5861.879
2011 03 12 07 20 00 2 5861.880
2011 03 12 07 19 00 2 5861.882
2011 03 12 07 18 00 2 5861.878
2011 03 12 07 17 00 2 5861.873
2011 03 12 07 16 00 2 5861.884
2011 03 12 07 15 00 2 5861.883
2011 03 12 07 14 00 2 5861.881
2011 03 12 07 13 00 2 5861.887
2011 03 12 07 12 00 2 5861.882
2011 03 12 07 11 00 2 5861.870
2011 03 12 07 10 00 2 5861.869
2011 03 12 07 09 00 2 5861.868
2011 03 12 07 08 00 2 5861.869
2011 03 12 07 07 00 2 5861.872
2011 03 12 07 06 00 2 5861.873
2011 03 12 07 05 00 2 5861.869
2011 03 12 07 04 00 2 5861.870
2011 03 12 07 03 00 2 5861.880
2011 03 12 07 02 00 2 5861.883
2011 03 12 07 01 00 2 5861.889
2011 03 12 07 00 00 2 5861.897
2011 03 12 06 59 00 2 5861.897
2011 03 12 06 58 00 2 5861.894
2011 03 12 06 57 00 2 5861.891
2011 03 12 06 56 00 2 5861.885
2011 03 12 06 55 00 2 5861.875
2011 03 12 06 54 00 2 5861.869
2011 03 12 06 53 00 2 5861.867
2011 03 12 06 52 00 2 5861.878
2011 03 12 06 51 00 2 5861.881
2011 03 12 06 50 00 2 5861.871
2011 03 12 06 49 00 2 5861.872
2011 03 12 06 48 00 2 5861.879
2011 03 12 06 47 00 2 5861.880
2011 03 12 06 46 00 2 5861.877
2011 03 12 06 45 00 2 5861.875
2011 03 12 06 44 00 2 5861.881
2011 03 12 06 43 00 2 5861.882
2011 03 12 06 42 00 2 5861.884
2011 03 12 06 41 00 2 5861.881
2011 03 12 06 40 00 2 5861.876
2011 03 12 06 39 00 2 5861.871
2011 03 12 06 38 00 2 5861.876
2011 03 12 06 37 00 2 5861.877
2011 03 12 06 36 00 2 5861.878
2011 03 12 06 35 00 2 5861.879
2011 03 12 06 34 00 2 5861.882
2011 03 12 06 33 00 2 5861.876
2011 03 12 06 32 00 2 5861.878
2011 03 12 06 31 00 2 5861.888
2011 03 12 06 30 00 2 5861.888
2011 03 12 06 29 00 2 5861.881
2011 03 12 06 28 00 2 5861.879
2011 03 12 06 27 00 2 5861.877
2011 03 12 06 26 00 2 5861.874
2011 03 12 06 25 00 2 5861.882
2011 03 12 06 24 00 2 5861.888
2011 03 12 06 23 00 2 5861.881
2011 03 12 06 22 00 2 5861.876
2011 03 12 06 21 00 2 5861.876
2011 03 12 06 20 00 2 5861.881
2011 03 12 06 19 00 2 5861.886
2011 03 12 06 18 00 2 5861.885
2011 03 12 06 17 00 2 5861.877
2011 03 12 06 16 00 2 5861.878
2011 03 12 06 15 00 2 5861.873
2011 03 12 06 14 00 2 5861.875
2011 03 12 06 13 00 2 5861.883
2011 03 12 06 12 00 2 5861.892
2011 03 12 06 11 00 2 5861.900
2011 03 12 06 10 00 2 5861.904
2011 03 12 06 09 00 2 5861.913
2011 03 12 06 08 00 2 5861.909
2011 03 12 06 07 00 2 5861.903
2011 03 12 06 06 00 2 5861.916
2011 03 12 06 05 00 2 5861.923
2011 03 12 06 04 00 2 5861.914
2011 03 12 06 03 00 2 5861.910
2011 03 12 06 02 00 2 5861.900
2011 03 12 06 01 00 2 5861.895
2011 03 12 06 00 00 2 5861.905
2011 03 12 05 59 00 2 5861.910
2011 03 12 05 58 00 2 5861.906
2011 03 12 05 57 00 2 5861.907
2011 03 12 05 56 00 2 5861.902
2011 03 12 05 55 00 2 5861.899
2011 03 12 05 54 00 2 5861.898
2011 03 12 05 53 00 2 5861.898
2011 03 12 05 52 00 2 5861.902
2011 03 12 05 51 00 2 5861.898
2011 03 12 05 50 00 2 5861.895
2011 03 12 05 49 00 2 5861.894
2011 03 12 05 48 00 2 5861.887
2011 03 12 05 47 00 2 5861.884
2011 03 12 05 46 00 2 5861.885
2011 03 12 05 45 00 2 5861.883
2011 03 12 05 44 00 2 5861.893
2011 03 12 05 43 00 2 5861.899
2011 03 12 05 42 00 2 5861.896
2011 03 12 05 41 00 2 5861.902
2011 03 12 05 40 00 2 5861.897
2011 03 12 05 39 00 2 5861.895
2011 03 12 05 38 00 2 5861.897
2011 03 12 05 37 00 2 5861.894
2011 03 12 05 36 00 2 5861.895
2011 03 12 05 35 00 2 5861.888
2011 03 12 05 34 00 2 5861.882
2011 03 12 05 33 00 2 5861.872
2011 03 12 05 32 00 2 5861.874
2011 03 12 05 31 00 2 5861.883
2011 03 12 05 30 00 2 5861.876
2011 03 12 05 29 00 2 5861.877
2011 03 12 05 28 00 2 5861.883
2011 03 12 05 27 00 2 5861.881
2011 03 12 05 26 00 2 5861.876
2011 03 12 05 25 00 2 5861.874
2011 03 12 05 24 00 2 5861.871
2011 03 12 05 23 00 2 5861.864
2011 03 12 05 22 00 2 5861.870
2011 03 12 05 21 00 2 5861.878
2011 03 12 05 20 00 2 5861.878
2011 03 12 05 19 00 2 5861.880
2011 03 12 05 18 00 2 5861.881
2011 03 12 05 17 00 2 5861.878
2011 03 12 05 16 00 2 5861.867
2011 03 12 05 15 00 2 5861.872
2011 03 12 05 14 00 2 5861.872
2011 03 12 05 13 00 2 5861.872
2011 03 12 05 12 00 2 5861.873
2011 03 12 05 11 00 2 5861.868
2011 03 12 05 10 00 2 5861.870
2011 03 12 05 09 00 2 5861.870
2011 03 12 05 08 00 2 5861.872
2011 03 12 05 07 00 2 5861.869
2011 03 12 05 06 00 2 5861.873
2011 03 12 05 05 00 2 5861.889
2011 03 12 05 04 00 2 5861.896
2011 03 12 05 03 00 2 5861.900
2011 03 12 05 02 00 2 5861.906
2011 03 12 05 01 00 2 5861.907
2011 03 12 05 00 00 2 5861.910
2011 03 12 04 59 00 2 5861.901
2011 03 12 04 58 00 2 5861.896
2011 03 12 04 57 00 2 5861.896
2011 03 12 04 56 00 2 5861.893
2011 03 12 04 55 00 2 5861.886
2011 03 12 04 54 00 2 5861.878
2011 03 12 04 53 00 2 5861.881
2011 03 12 04 52 00 2 5861.887
2011 03 12 04 51 00 2 5861.884
2011 03 12 04 50 00 2 5861.880
2011 03 12 04 49 00 2 5861.879
2011 03 12 04 48 00 2 5861.885
2011 03 12 04 47 00 2 5861.896
2011 03 12 04 46 00 2 5861.892
2011 03 12 04 45 00 2 5861.884
2011 03 12 04 44 00 2 5861.892
2011 03 12 04 43 00 2 5861.889
2011 03 12 04 42 00 2 5861.891
2011 03 12 04 41 00 2 5861.896
2011 03 12 04 40 00 2 5861.883
2011 03 12 04 39 00 2 5861.887
2011 03 12 04 38 00 2 5861.895
2011 03 12 04 37 00 2 5861.886
2011 03 12 04 36 00 2 5861.882
2011 03 12 04 35 00 2 5861.898
2011 03 12 04 34 00 2 5861.907
2011 03 12 04 33 00 2 5861.899
2011 03 12 04 32 00 2 5861.894
2011 03 12 04 31 00 2 5861.893
2011 03 12 04 30 00 2 5861.900
2011 03 12 04 29 00 2 5861.898
2011 03 12 04 28 00 2 5861.893
2011 03 12 04 27 00 2 5861.891
2011 03 12 04 26 00 2 5861.883
2011 03 12 04 25 00 2 5861.876
2011 03 12 04 24 00 2 5861.882
2011 03 12 04 23 00 2 5861.888
2011 03 12 04 22 00 2 5861.891
2011 03 12 04 21 00 2 5861.888
2011 03 12 04 20 00 2 5861.872
2011 03 12 04 19 00 2 5861.865
2011 03 12 04 18 00 2 5861.876
2011 03 12 04 17 00 2 5861.880
2011 03 12 04 16 00 2 5861.886
2011 03 12 04 15 00 2 5861.888
2011 03 12 04 14 00 2 5861.887
2011 03 12 04 13 00 2 5861.882
2011 03 12 04 12 00 2 5861.875
2011 03 12 04 11 00 2 5861.866
2011 03 12 04 10 00 2 5861.872
2011 03 12 04 09 00 2 5861.881
2011 03 12 04 08 00 2 5861.885
2011 03 12 04 07 00 2 5861.890
2011 03 12 04 06 00 2 5861.890
2011 03 12 04 05 00 2 5861.886
2011 03 12 04 04 00 2 5861.876
2011 03 12 04 03 00 2 5861.874
2011 03 12 04 02 00 2 5861.875
2011 03 12 04 01 00 2 5861.869
2011 03 12 04 00 00 2 5861.874
2011 03 12 03 59 00 2 5861.878
2011 03 12 03 58 00 2 5861.883
2011 03 12 03 57 00 2 5861.890
2011 03 12 03 56 00 2 5861.895
2011 03 12 03 55 00 2 5861.901
2011 03 12 03 54 00 2 5861.895
2011 03 12 03 53 00 2 5861.894
2011 03 12 03 52 00 2 5861.888
2011 03 12 03 51 00 2 5861.889
2011 03 12 03 50 00 2 5861.888
2011 03 12 03 49 00 2 5861.890
2011 03 12 03 48 00 2 5861.896
2011 03 12 03 47 00 2 5861.888
2011 03 12 03 46 00 2 5861.882
2011 03 12 03 45 00 2 5861.885
2011 03 12 03 44 00 2 5861.888
2011 03 12 03 43 00 2 5861.885
2011 03 12 03 42 00 2 5861.883
2011 03 12 03 41 00 2 5861.891
2011 03 12 03 40 00 2 5861.893
2011 03 12 03 39 00 2 5861.900
2011 03 12 03 38 00 2 5861.895
2011 03 12 03 37 00 2 5861.894
2011 03 12 03 36 00 2 5861.896
2011 03 12 03 35 00 2 5861.895
2011 03 12 03 34 00 2 5861.900
2011 03 12 03 33 00 2 5861.903
2011 03 12 03 32 00 2 5861.898
2011 03 12 03 31 00 2 5861.897
2011 03 12 03 30 00 2 5861.902
2011 03 12 03 29 00 2 5861.901
2011 03 12 03 28 00 2 5861.905
2011 03 12 03 27 00 2 5861.895
2011 03 12 03 26 00 2 5861.885
2011 03 12 03 25 00 2 5861.879
2011 03 12 03 24 00 2 5861.882
2011 03 12 03 23 00 2 5861.882
2011 03 12 03 22 00 2 5861.880
2011 03 12 03 21 00 2 5861.869
2011 03 12 03 20 00 2 5861.866
2011 03 12 03 19 00 2 5861.871
2011 03 12 03 18 00 2 5861.880
2011 03 12 03 17 00 2 5861.890
2011 03 12 03 16 00 2 5861.882
2011 03 12 03 15 00 2 5861.870
2011 03 12 03 14 00 2 5861.873
2011 03 12 03 13 00 2 5861.892
2011 03 12 03 12 00 2 5861.898
2011 03 12 03 11 00 2 5861.891
2011 03 12 03 10 00 2 5861.876
2011 03 12 03 09 00 2 5861.865
2011 03 12 03 08 00 2 5861.867
2011 03 12 03 07 00 2 5861.863
2011 03 12 03 06 00 2 5861.873
2011 03 12 03 05 00 2 5861.885
2011 03 12 03 04 00 2 5861.885
2011 03 12 03 03 00 2 5861.898
2011 03 12 03 02 00 2 5861.901
2011 03 12 03 01 00 2 5861.889
2011 03 12 03 00 00 2 5861.883
2011 03 12 02 59 00 2 5861.885
2011 03 12 02 58 00 2 5861.888
2011 03 12 02 57 00 2 5861.887
2011 03 12 02 56 00 2 5861.877
2011 03 12 02 55 00 2 5861.879
2011 03 12 02 54 00 2 5861.879
2011 03 12 02 53 00 2 5861.879
2011 03 12 02 52 00 2 5861.881
2011 03 12 02 51 00 2 5861.883
2011 03 12 02 50 00 2 5861.878
2011 03 12 02 49 00 2 5861.875
2011 03 12 02 48 00 2 5861.877
2011 03 12 02 47 00 2 5861.881
2011 03 12 02 46 00 2 5861.873
2011 03 12 02 45 00 2 5861.864
2011 03 12 02 44 00 2 5861.861
2011 03 12 02 43 00 2 5861.851
2011 03 12 02 42 00 2 5861.852
2011 03 12 02 41 00 2 5861.849
2011 03 12 02 40 00 2 5861.849
2011 03 12 02 39 00 2 5861.853
2011 03 12 02 38 00 2 5861.851
2011 03 12 02 37 00 2 5861.854
2011 03 12 02 36 00 2 5861.858
2011 03 12 02 35 00 2 5861.856
2011 03 12 02 34 00 2 5861.857
2011 03 12 02 33 00 2 5861.856
2011 03 12 02 32 00 2 5861.854
2011 03 12 02 31 00 2 5861.859
2011 03 12 02 30 00 2 5861.878
2011 03 12 02 29 00 2 5861.884
2011 03 12 02 28 00 2 5861.883
2011 03 12 02 27 00 2 5861.883
2011 03 12 02 26 00 2 5861.890
2011 03 12 02 25 00 2 5861.891
2011 03 12 02 24 00 2 5861.893
2011 03 12 02 23 00 2 5861.901
2011 03 12 02 22 00 2 5861.907
2011 03 12 02 21 00 2 5861.916
2011 03 12 02 20 00 2 5861.924
2011 03 12 02 19 00 2 5861.921
2011 03 12 02 18 00 2 5861.922
2011 03 12 02 17 00 2 5861.919
2011 03 12 02 16 00 2 5861.912
2011 03 12 02 15 00 2 5861.914
2011 03 12 02 14 00 2 5861.918
2011 03 12 02 13 00 2 5861.909
2011 03 12 02 12 00 2 5861.893
2011 03 12 02 11 00 2 5861.887
2011 03 12 02 10 00 2 5861.883
2011 03 12 02 09 00 2 5861.890
2011 03 12 02 08 00 2 5861.898
2011 03 12 02 07 00 2 5861.910
2011 03 12 02 06 00 2 5861.927
2011 03 12 02 05 00 2 5861.929
2011 03 12 02 04 00 2 5861.923
2011 03 12 02 03 00 2 5861.925
2011 03 12 02 02 00 2 5861.918
2011 03 12 02 01 00 2 5861.920
2011 03 12 02 00 00 2 5861.919
2011 03 12 01 59 00 2 5861.916
2011 03 12 01 58 00 2 5861.902
2011 03 12 01 57 00 2 5861.881
2011 03 12 01 56 00 2 5861.871
2011 03 12 01 55 00 2 5861.878
2011 03 12 01 54 00 2 5861.889
2011 03 12 01 53 00 2 5861.893
2011 03 12 01 52 00 2 5861.885
2011 03 12 01 51 00 2 5861.884
2011 03 12 01 50 00 2 5861.897
2011 03 12 01 49 00 2 5861.904
2011 03 12 01 48 00 2 5861.896
2011 03 12 01 47 00 2 5861.902
2011 03 12 01 46 00 2 5861.904
2011 03 12 01 45 00 2 5861.896
2011 03 12 01 44 00 2 5861.901
2011 03 12 01 43 00 2 5861.918
2011 03 12 01 42 00 2 5861.918
2011 03 12 01 41 00 2 5861.915
2011 03 12 01 40 00 2 5861.922
2011 03 12 01 39 00 2 5861.920
2011 03 12 01 38 00 2 5861.908
2011 03 12 01 37 00 2 5861.903
2011 03 12 01 36 00 2 5861.907
2011 03 12 01 35 00 2 5861.902
2011 03 12 01 34 00 2 5861.889
2011 03 12 01 33 00 2 5861.894
2011 03 12 01 32 00 2 5861.907
2011 03 12 01 31 00 2 5861.903
2011 03 12 01 30 00 2 5861.899
2011 03 12 01 29 00 2 5861.903
2011 03 12 01 28 00 2 5861.895
2011 03 12 01 27 00 2 5861.891
2011 03 12 01 26 00 2 5861.910
2011 03 12 01 25 00 2 5861.922
2011 03 12 01 24 00 2 5861.928
2011 03 12 01 23 00 2 5861.936
2011 03 12 01 22 00 2 5861.937
2011 03 12 01 21 00 2 5861.941
2011 03 12 01 20 00 2 5861.945
2011 03 12 01 19 00 2 5861.942
2011 03 12 01 18 00 2 5861.939
2011 03 12 01 17 00 2 5861.927
2011 03 12 01 16 00 2 5861.918
2011 03 12 01 15 00 2 5861.915
2011 03 12 01 14 00 2 5861.933
2011 03 12 01 13 00 2 5861.936
2011 03 12 01 12 00 2 5861.927
2011 03 12 01 11 00 2 5861.937
2011 03 12 01 10 00 2 5861.940
2011 03 12 01 09 00 2 5861.942
2011 03 12 01 08 00 2 5861.941
2011 03 12 01 07 00 2 5861.935
2011 03 12 01 06 00 2 5861.930
2011 03 12 01 05 00 2 5861.923
2011 03 12 01 04 00 2 5861.915
2011 03 12 01 03 00 2 5861.913
2011 03 12 01 02 00 2 5861.934
2011 03 12 01 01 00 2 5861.925
2011 03 12 01 00 00 2 5861.923
2011 03 12 00 59 00 2 5861.929
2011 03 12 00 58 00 2 5861.920
2011 03 12 00 57 00 2 5861.928
2011 03 12 00 56 00 2 5861.932
2011 03 12 00 55 00 2 5861.932
2011 03 12 00 54 00 2 5861.931
2011 03 12 00 53 00 2 5861.931
2011 03 12 00 52 00 2 5861.935
2011 03 12 00 51 00 2 5861.926
2011 03 12 00 50 00 2 5861.923
2011 03 12 00 49 00 2 5861.930
2011 03 12 00 48 00 2 5861.936
2011 03 12 00 47 00 2 5861.934
2011 03 12 00 46 00 2 5861.941
2011 03 12 00 45 00 2 5861.945
2011 03 12 00 44 00 2 5861.939
2011 03 12 00 43 00 2 5861.946
2011 03 12 00 42 00 2 5861.954
2011 03 12 00 41 00 2 5861.960
2011 03 12 00 40 00 2 5861.962
2011 03 12 00 39 00 2 5861.957
2011 03 12 00 38 00 2 5861.954
2011 03 12 00 37 00 2 5861.954
2011 03 12 00 36 00 2 5861.956
2011 03 12 00 35 00 2 5861.960
2011 03 12 00 34 00 2 5861.956
2011 03 12 00 33 00 2 5861.948
