#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 03 12 13 34 00 2 4682.643
2011 03 12 13 33 00 2 4682.643
2011 03 12 13 32 00 2 4682.649
2011 03 12 13 31 00 2 4682.648
2011 03 12 13 30 00 2 4682.649
2011 03 12 13 29 00 2 4682.649
2011 03 12 13 28 00 2 4682.643
2011 03 12 13 27 00 2 4682.643
2011 03 12 13 26 00 2 4682.639
2011 03 12 13 25 00 2 4682.637
2011 03 12 13 24 00 2 4682.636
2011 03 12 13 23 00 2 4682.637
2011 03 12 13 22 00 2 4682.636
2011 03 12 13 21 00 2 4682.632
2011 03 12 13 20 00 2 4682.641
2011 03 12 13 19 00 2 4682.646
2011 03 12 13 18 00 2 4682.641
2011 03 12 13 17 00 2 4682.638
2011 03 12 13 16 00 2 4682.638
2011 03 12 13 15 00 2 4682.638
2011 03 12 13 14 00 2 4682.634
2011 03 12 13 13 00 2 4682.633
2011 03 12 13 12 00 2 4682.628
2011 03 12 13 11 00 2 4682.630
2011 03 12 13 10 00 2 4682.641
2011 03 12 13 09 00 2 4682.644
2011 03 12 13 08 00 2 4682.647
2011 03 12 13 07 00 2 4682.648
2011 03 12 13 06 00 2 4682.651
2011 03 12 13 05 00 2 4682.658
2011 03 12 13 04 00 2 4682.654
2011 03 12 13 03 00 2 4682.659
2011 03 12 13 02 00 2 4682.663
2011 03 12 13 01 00 2 4682.665
2011 03 12 13 00 00 2 4682.662
2011 03 12 12 59 00 2 4682.656
2011 03 12 12 58 00 2 4682.658
2011 03 12 12 57 00 2 4682.658
2011 03 12 12 56 00 2 4682.660
2011 03 12 12 55 00 2 4682.659
2011 03 12 12 54 00 2 4682.663
2011 03 12 12 53 00 2 4682.663
2011 03 12 12 52 00 2 4682.666
2011 03 12 12 51 00 2 4682.664
2011 03 12 12 50 00 2 4682.663
2011 03 12 12 49 00 2 4682.670
2011 03 12 12 48 00 2 4682.669
2011 03 12 12 47 00 2 4682.677
2011 03 12 12 46 00 2 4682.685
2011 03 12 12 45 00 2 4682.685
2011 03 12 12 44 00 2 4682.684
2011 03 12 12 43 00 2 4682.686
2011 03 12 12 42 00 2 4682.683
2011 03 12 12 41 00 2 4682.683
2011 03 12 12 40 00 2 4682.691
2011 03 12 12 39 00 2 4682.695
2011 03 12 12 38 00 2 4682.696
2011 03 12 12 37 00 2 4682.697
2011 03 12 12 36 00 2 4682.698
2011 03 12 12 35 00 2 4682.693
2011 03 12 12 34 00 2 4682.689
2011 03 12 12 33 00 2 4682.692
2011 03 12 12 32 00 2 4682.689
2011 03 12 12 31 00 2 4682.678
2011 03 12 12 30 00 2 4682.680
2011 03 12 12 29 00 2 4682.688
2011 03 12 12 28 00 2 4682.685
2011 03 12 12 27 00 2 4682.686
2011 03 12 12 26 00 2 4682.685
2011 03 12 12 25 00 2 4682.680
2011 03 12 12 24 00 2 4682.687
2011 03 12 12 23 00 2 4682.694
2011 03 12 12 22 00 2 4682.696
2011 03 12 12 21 00 2 4682.705
2011 03 12 12 20 00 2 4682.700
2011 03 12 12 19 00 2 4682.700
2011 03 12 12 18 00 2 4682.702
2011 03 12 12 17 00 2 4682.709
2011 03 12 12 16 00 2 4682.707
2011 03 12 12 15 00 2 4682.708
2011 03 12 12 14 00 2 4682.709
2011 03 12 12 13 00 2 4682.714
2011 03 12 12 12 00 2 4682.718
2011 03 12 12 11 00 2 4682.713
2011 03 12 12 10 00 2 4682.714
2011 03 12 12 09 00 2 4682.709
2011 03 12 12 08 00 2 4682.705
2011 03 12 12 07 00 2 4682.703
2011 03 12 12 06 00 2 4682.700
2011 03 12 12 05 00 2 4682.701
2011 03 12 12 04 00 2 4682.706
2011 03 12 12 03 00 2 4682.709
2011 03 12 12 02 00 2 4682.715
2011 03 12 12 01 00 2 4682.709
2011 03 12 12 00 00 2 4682.707
2011 03 12 11 59 00 2 4682.715
2011 03 12 11 58 00 2 4682.720
2011 03 12 11 57 00 2 4682.722
2011 03 12 11 56 00 2 4682.721
2011 03 12 11 55 00 2 4682.713
2011 03 12 11 54 00 2 4682.708
2011 03 12 11 53 00 2 4682.713
2011 03 12 11 52 00 2 4682.720
2011 03 12 11 51 00 2 4682.725
2011 03 12 11 50 00 2 4682.727
2011 03 12 11 49 00 2 4682.726
2011 03 12 11 48 00 2 4682.735
2011 03 12 11 47 00 2 4682.739
2011 03 12 11 46 00 2 4682.735
2011 03 12 11 45 00 2 4682.736
2011 03 12 11 44 00 2 4682.740
2011 03 12 11 43 00 2 4682.739
2011 03 12 11 42 00 2 4682.743
2011 03 12 11 41 00 2 4682.751
2011 03 12 11 40 00 2 4682.754
2011 03 12 11 39 00 2 4682.759
2011 03 12 11 38 00 2 4682.771
2011 03 12 11 37 00 2 4682.779
2011 03 12 11 36 00 2 4682.778
2011 03 12 11 35 00 2 4682.780
2011 03 12 11 34 00 2 4682.776
2011 03 12 11 33 00 2 4682.780
2011 03 12 11 32 00 2 4682.790
2011 03 12 11 31 00 2 4682.786
2011 03 12 11 30 00 2 4682.787
2011 03 12 11 29 00 2 4682.793
2011 03 12 11 28 00 2 4682.794
2011 03 12 11 27 00 2 4682.798
2011 03 12 11 26 00 2 4682.792
2011 03 12 11 25 00 2 4682.787
2011 03 12 11 24 00 2 4682.786
2011 03 12 11 23 00 2 4682.778
2011 03 12 11 22 00 2 4682.773
2011 03 12 11 21 00 2 4682.766
2011 03 12 11 20 00 2 4682.769
2011 03 12 11 19 00 2 4682.773
2011 03 12 11 18 00 2 4682.773
2011 03 12 11 17 00 2 4682.777
2011 03 12 11 16 00 2 4682.772
2011 03 12 11 15 00 2 4682.771
2011 03 12 11 14 00 2 4682.773
2011 03 12 11 13 00 2 4682.760
2011 03 12 11 12 00 2 4682.757
2011 03 12 11 11 00 2 4682.755
2011 03 12 11 10 00 2 4682.751
2011 03 12 11 09 00 2 4682.758
2011 03 12 11 08 00 2 4682.753
2011 03 12 11 07 00 2 4682.751
2011 03 12 11 06 00 2 4682.751
2011 03 12 11 05 00 2 4682.747
2011 03 12 11 04 00 2 4682.747
2011 03 12 11 03 00 2 4682.748
2011 03 12 11 02 00 2 4682.749
2011 03 12 11 01 00 2 4682.748
2011 03 12 11 00 00 2 4682.757
2011 03 12 10 59 00 2 4682.763
2011 03 12 10 58 00 2 4682.770
2011 03 12 10 57 00 2 4682.770
2011 03 12 10 56 00 2 4682.771
2011 03 12 10 55 00 2 4682.778
2011 03 12 10 54 00 2 4682.778
2011 03 12 10 53 00 2 4682.779
2011 03 12 10 52 00 2 4682.774
2011 03 12 10 51 00 2 4682.776
