#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 03 12 08 56 00 2 5736.709
2011 03 12 08 55 00 2 5736.696
2011 03 12 08 54 00 2 5736.692
2011 03 12 08 53 00 2 5736.699
2011 03 12 08 52 00 2 5736.695
2011 03 12 08 51 00 2 5736.694
2011 03 12 08 50 00 2 5736.700
2011 03 12 08 49 00 2 5736.693
2011 03 12 08 48 00 2 5736.681
2011 03 12 08 47 00 2 5736.685
2011 03 12 08 46 00 2 5736.675
2011 03 12 08 45 00 2 5736.671
2011 03 12 08 44 00 2 5736.674
2011 03 12 08 43 00 2 5736.672
2011 03 12 08 42 00 2 5736.674
2011 03 12 08 41 00 2 5736.669
2011 03 12 08 40 00 2 5736.663
2011 03 12 08 39 00 2 5736.662
2011 03 12 08 38 00 2 5736.665
2011 03 12 08 37 00 2 5736.661
2011 03 12 08 36 00 2 5736.659
2011 03 12 08 35 00 2 5736.658
2011 03 12 08 34 00 2 5736.650
2011 03 12 08 33 00 2 5736.642
2011 03 12 08 32 00 2 5736.641
2011 03 12 08 31 00 2 5736.643
2011 03 12 08 30 00 2 5736.637
2011 03 12 08 29 00 2 5736.637
2011 03 12 08 28 00 2 5736.632
2011 03 12 08 27 00 2 5736.635
2011 03 12 08 26 00 2 5736.636
2011 03 12 08 25 00 2 5736.632
2011 03 12 08 24 00 2 5736.623
2011 03 12 08 23 00 2 5736.623
2011 03 12 08 22 00 2 5736.622
2011 03 12 08 21 00 2 5736.627
2011 03 12 08 20 00 2 5736.629
2011 03 12 08 19 00 2 5736.630
2011 03 12 08 18 00 2 5736.630
2011 03 12 08 17 00 2 5736.630
2011 03 12 08 16 00 2 5736.634
2011 03 12 08 15 00 2 5736.628
2011 03 12 08 14 00 2 5736.619
2011 03 12 08 13 00 2 5736.613
2011 03 12 08 12 00 2 5736.613
2011 03 12 08 11 00 2 5736.617
2011 03 12 08 10 00 2 5736.613
2011 03 12 08 09 00 2 5736.610
2011 03 12 08 08 00 2 5736.611
2011 03 12 08 07 00 2 5755.952
2011 03 12 08 06 00 2 5736.614
2011 03 12 08 05 00 2 5736.611
2011 03 12 08 04 00 2 5756.062
2011 03 12 08 03 00 2 5736.614
2011 03 12 08 02 00 2 5736.613
2011 03 12 08 01 00 2 5759.395
2011 03 12 08 00 00 2 5736.595
2011 03 12 07 59 00 2 5736.593
2011 03 12 07 58 00 2 5736.596
2011 03 12 07 57 00 2 5736.597
2011 03 12 07 56 00 2 5736.600
2011 03 12 07 55 00 2 5736.594
2011 03 12 07 54 00 2 5736.592
2011 03 12 07 53 00 2 5736.600
2011 03 12 07 52 00 2 5736.606
2011 03 12 07 51 00 2 5736.600
2011 03 12 07 50 00 2 5736.586
2011 03 12 07 49 00 2 5736.574
2011 03 12 07 48 00 2 5736.571
2011 03 12 07 47 00 2 5736.568
2011 03 12 07 46 00 2 5736.562
2011 03 12 07 45 00 2 5736.562
2011 03 12 07 44 00 2 5736.562
2011 03 12 07 43 00 2 5759.796
2011 03 12 07 42 00 2 5730.660
2011 03 12 07 41 00 2 5736.569
2011 03 12 07 40 00 2 5736.565
2011 03 12 07 39 00 2 5736.562
2011 03 12 07 38 00 2 5736.554
2011 03 12 07 37 00 2 5736.546
2011 03 12 07 36 00 2 5736.542
2011 03 12 07 35 00 2 5736.533
2011 03 12 07 34 00 2 5736.535
2011 03 12 07 33 00 2 5736.535
2011 03 12 07 32 00 2 5736.527
2011 03 12 07 31 00 2 5736.516
2011 03 12 07 30 00 2 5736.506
2011 03 12 07 29 00 2 5736.504
2011 03 12 07 28 00 2 5736.499
2011 03 12 07 27 00 2 5761.731
2011 03 12 07 26 00 2 5722.323
2011 03 12 07 25 00 2 5736.508
2011 03 12 07 24 00 2 5736.499
2011 03 12 07 23 00 2 5736.492
2011 03 12 07 22 00 2 5736.503
2011 03 12 07 21 00 2 5736.500
2011 03 12 07 20 00 2 5736.495
2011 03 12 07 19 00 2 5736.489
2011 03 12 07 18 00 2 5736.487
2011 03 12 07 17 00 2 5736.490
2011 03 12 07 16 00 2 5736.488
2011 03 12 07 15 00 2 5736.478
2011 03 12 07 14 00 2 5736.476
2011 03 12 07 13 00 2 5736.469
2011 03 12 07 12 00 2 5736.461
2011 03 12 07 11 00 2 5766.102
2011 03 12 07 10 00 2 5726.957
2011 03 12 07 09 00 2 5736.445
2011 03 12 07 08 00 2 5736.443
2011 03 12 07 07 00 2 5762.416
2011 03 12 07 06 00 2 5736.435
2011 03 12 07 05 00 2 5736.441
2011 03 12 07 04 00 2 5763.017
2011 03 12 07 03 00 2 5736.450
2011 03 12 07 02 00 2 5736.451
2011 03 12 07 01 00 2 5759.824
2011 03 12 07 00 00 2 5736.451
2011 03 12 06 59 00 2 5736.453
2011 03 12 06 58 00 2 5736.451
2011 03 12 06 57 00 2 5736.453
2011 03 12 06 56 00 2 5736.460
2011 03 12 06 55 00 2 5763.787
2011 03 12 06 54 00 2 5728.548
2011 03 12 06 53 00 2 5736.430
2011 03 12 06 52 00 2 5736.428
2011 03 12 06 51 00 2 5736.425
2011 03 12 06 50 00 2 5736.422
2011 03 12 06 49 00 2 5736.417
2011 03 12 06 48 00 2 5736.415
2011 03 12 06 47 00 2 5736.419
2011 03 12 06 46 00 2 5736.417
2011 03 12 06 45 00 2 5736.414
2011 03 12 06 44 00 2 5736.416
2011 03 12 06 43 00 2 5736.411
2011 03 12 06 42 00 2 5736.403
2011 03 12 06 41 00 2 5736.404
2011 03 12 06 40 00 2 5736.406
2011 03 12 06 39 00 2 5761.513
2011 03 12 06 38 00 2 5725.816
2011 03 12 06 37 00 2 5736.380
2011 03 12 06 36 00 2 5736.386
2011 03 12 06 35 00 2 5736.385
2011 03 12 06 34 00 2 5736.381
2011 03 12 06 33 00 2 5736.377
2011 03 12 06 32 00 2 5736.385
2011 03 12 06 31 00 2 5736.384
2011 03 12 06 30 00 2 5736.371
2011 03 12 06 29 00 2 5736.375
2011 03 12 06 28 00 2 5736.372
2011 03 12 06 27 00 2 5736.365
2011 03 12 06 26 00 2 5736.363
2011 03 12 06 25 00 2 5736.357
2011 03 12 06 24 00 2 5736.350
2011 03 12 06 23 00 2 5763.429
2011 03 12 06 22 00 2 5722.170
2011 03 12 06 21 00 2 5736.333
2011 03 12 06 20 00 2 5736.334
2011 03 12 06 19 00 2 5736.330
2011 03 12 06 18 00 2 5736.326
2011 03 12 06 17 00 2 5736.328
2011 03 12 06 16 00 2 5736.322
2011 03 12 06 15 00 2 5736.319
2011 03 12 06 14 00 2 5736.323
2011 03 12 06 13 00 2 5736.329
2011 03 12 06 12 00 2 5736.323
2011 03 12 06 11 00 2 5736.317
2011 03 12 06 10 00 2 5736.323
2011 03 12 06 09 00 2 5736.324
2011 03 12 06 08 00 2 5736.324
2011 03 12 06 07 00 2 5759.734
2011 03 12 06 06 00 2 5727.205
2011 03 12 06 05 00 2 5736.311
2011 03 12 06 04 00 2 5759.621
2011 03 12 06 03 00 2 5736.316
2011 03 12 06 02 00 2 5736.315
2011 03 12 06 01 00 2 5757.466
2011 03 12 06 00 00 2 5736.324
2011 03 12 05 59 00 2 5736.317
2011 03 12 05 58 00 2 5736.302
2011 03 12 05 57 00 2 5736.303
2011 03 12 05 56 00 2 5736.298
2011 03 12 05 55 00 2 5736.291
2011 03 12 05 54 00 2 5736.284
2011 03 12 05 53 00 2 5736.278
2011 03 12 05 52 00 2 5736.280
2011 03 12 05 51 00 2 5767.165
2011 03 12 05 50 00 2 5730.787
2011 03 12 05 49 00 2 5736.276
2011 03 12 05 48 00 2 5736.270
2011 03 12 05 47 00 2 5736.265
2011 03 12 05 46 00 2 5736.268
2011 03 12 05 45 00 2 5736.266
2011 03 12 05 44 00 2 5736.269
2011 03 12 05 43 00 2 5764.756
2011 03 12 05 42 00 2 5728.206
2011 03 12 05 41 00 2 5736.263
2011 03 12 05 40 00 2 5736.256
2011 03 12 05 39 00 2 5736.260
2011 03 12 05 38 00 2 5736.256
2011 03 12 05 37 00 2 5736.256
2011 03 12 05 36 00 2 5736.260
2011 03 12 05 35 00 2 5764.448
2011 03 12 05 34 00 2 5728.784
2011 03 12 05 33 00 2 5736.249
2011 03 12 05 32 00 2 5736.254
2011 03 12 05 31 00 2 5736.252
2011 03 12 05 30 00 2 5736.242
2011 03 12 05 29 00 2 5736.246
2011 03 12 05 28 00 2 5736.246
2011 03 12 05 27 00 2 5765.750
2011 03 12 05 26 00 2 5726.946
2011 03 12 05 25 00 2 5736.227
2011 03 12 05 24 00 2 5736.228
2011 03 12 05 23 00 2 5736.231
2011 03 12 05 22 00 2 5736.227
2011 03 12 05 21 00 2 5736.216
2011 03 12 05 20 00 2 5736.229
2011 03 12 05 19 00 2 5761.297
2011 03 12 05 18 00 2 5721.837
2011 03 12 05 17 00 2 5736.244
2011 03 12 05 16 00 2 5736.244
2011 03 12 05 15 00 2 5736.233
2011 03 12 05 14 00 2 5736.234
2011 03 12 05 13 00 2 5736.236
2011 03 12 05 12 00 2 5736.240
2011 03 12 05 11 00 2 5764.855
2011 03 12 05 10 00 2 5719.376
2011 03 12 05 09 00 2 5736.218
2011 03 12 05 08 00 2 5736.213
2011 03 12 05 07 00 2 5757.711
2011 03 12 05 06 00 2 5736.206
2011 03 12 05 05 00 2 5736.209
2011 03 12 05 04 00 2 5756.238
2011 03 12 05 03 00 2 5766.961
2011 03 12 05 02 00 2 5722.342
2011 03 12 05 01 00 2 5754.776
2011 03 12 05 00 00 2 5736.182
2011 03 12 04 59 00 2 5736.178
2011 03 12 04 58 00 2 5736.175
2011 03 12 04 57 00 2 5736.185
2011 03 12 04 56 00 2 5736.184
2011 03 12 04 55 00 2 5763.343
2011 03 12 04 54 00 2 5729.789
2011 03 12 04 53 00 2 5736.155
2011 03 12 04 52 00 2 5736.152
2011 03 12 04 51 00 2 5736.146
2011 03 12 04 50 00 2 5736.143
2011 03 12 04 49 00 2 5736.140
2011 03 12 04 48 00 2 5736.146
2011 03 12 04 47 00 2 5762.870
2011 03 12 04 46 00 2 5725.074
2011 03 12 04 45 00 2 5736.165
2011 03 12 04 44 00 2 5736.168
2011 03 12 04 43 00 2 5762.077
2011 03 12 04 42 00 2 5722.716
2011 03 12 04 41 00 2 5736.152
2011 03 12 04 40 00 2 5709.733
2011 03 12 04 39 00 2 5743.696
2011 03 12 04 38 00 2 5736.128
2011 03 12 04 37 00 2 5736.140
2011 03 12 04 36 00 2 5736.138
2011 03 12 04 35 00 2 5736.139
2011 03 12 04 34 00 2 5736.150
2011 03 12 04 33 00 2 5736.153
2011 03 12 04 32 00 2 5736.147
2011 03 12 04 31 00 2 5736.144
2011 03 12 04 30 00 2 5736.155
2011 03 12 04 29 00 2 5736.150
2011 03 12 04 28 00 2 5736.143
2011 03 12 04 27 00 2 5736.139
2011 03 12 04 26 00 2 5736.135
2011 03 12 04 25 00 2 5736.139
2011 03 12 04 24 00 2 5736.138
2011 03 12 04 23 00 2 5736.135
2011 03 12 04 22 00 2 5736.141
2011 03 12 04 21 00 2 5736.143
2011 03 12 04 20 00 2 5736.142
2011 03 12 04 19 00 2 5736.136
2011 03 12 04 18 00 2 5736.128
2011 03 12 04 17 00 2 5736.116
2011 03 12 04 16 00 2 5736.123
2011 03 12 04 15 00 2 5736.135
2011 03 12 04 14 00 2 5736.127
2011 03 12 04 13 00 2 5736.124
2011 03 12 04 12 00 2 5736.131
2011 03 12 04 11 00 2 5736.138
2011 03 12 04 10 00 2 5736.125
2011 03 12 04 09 00 2 5736.125
2011 03 12 04 08 00 2 5736.131
2011 03 12 04 07 00 2 5708.838
2011 03 12 04 06 00 2 5736.122
2011 03 12 04 05 00 2 5736.117
2011 03 12 04 04 00 2 5708.516
2011 03 12 04 03 00 2 5736.115
2011 03 12 04 02 00 2 5736.114
2011 03 12 04 01 00 2 5707.430
2011 03 12 04 00 00 1 5736.109
2011 03 12 03 59 00 2 5736.115
2011 03 12 03 58 00 2 5736.126
2011 03 12 03 57 00 2 5736.122
2011 03 12 03 56 00 2 5736.115
2011 03 12 03 55 00 2 5736.103
2011 03 12 03 54 00 2 5736.097
2011 03 12 03 53 00 2 5736.102
2011 03 12 03 52 00 2 5736.100
2011 03 12 03 51 00 2 5736.104
2011 03 12 03 50 00 2 5736.101
2011 03 12 03 49 00 2 5736.099
2011 03 12 03 48 00 2 5736.103
2011 03 12 03 47 00 2 5736.108
2011 03 12 03 46 00 2 5736.100
2011 03 12 03 45 00 1 5736.111
2011 03 12 03 44 00 2 5736.114
2011 03 12 03 43 00 2 5736.112
2011 03 12 03 42 00 2 5736.106
2011 03 12 03 41 00 2 5736.108
2011 03 12 03 40 00 2 5736.109
2011 03 12 03 39 00 2 5736.099
2011 03 12 03 38 00 2 5736.096
2011 03 12 03 37 00 2 5736.085
2011 03 12 03 36 00 2 5736.083
2011 03 12 03 35 00 2 5736.086
2011 03 12 03 34 00 2 5736.082
2011 03 12 03 33 00 2 5736.084
2011 03 12 03 32 00 2 5736.083
2011 03 12 03 31 00 2 5736.079
2011 03 12 03 30 00 1 5736.071
2011 03 12 03 29 00 2 5736.067
2011 03 12 03 28 00 2 5736.066
2011 03 12 03 27 00 2 5736.077
2011 03 12 03 26 00 2 5736.079
2011 03 12 03 25 00 2 5736.071
2011 03 12 03 24 00 2 5736.076
2011 03 12 03 23 00 2 5736.086
2011 03 12 03 22 00 2 5736.074
2011 03 12 03 21 00 2 5736.077
2011 03 12 03 20 00 2 5736.085
2011 03 12 03 19 00 2 5736.080
2011 03 12 03 18 00 2 5736.084
2011 03 12 03 17 00 2 5736.091
2011 03 12 03 16 00 2 5736.092
2011 03 12 03 15 00 1 5736.105
2011 03 12 03 14 00 2 5736.119
2011 03 12 03 13 00 2 5736.122
2011 03 12 03 12 00 2 5736.107
2011 03 12 03 11 00 2 5736.102
2011 03 12 03 10 00 2 5736.101
2011 03 12 03 09 00 2 5736.111
2011 03 12 03 08 00 2 5736.110
2011 03 12 03 07 00 2 5708.250
2011 03 12 03 06 00 2 5736.102
2011 03 12 03 05 00 2 5736.098
2011 03 12 03 04 00 2 5709.197
2011 03 12 03 03 00 2 5736.093
2011 03 12 03 02 00 2 5736.105
2011 03 12 03 01 00 2 5707.742
2011 03 12 03 00 00 1 5736.108
2011 03 12 02 45 00 1 5736.121
2011 03 12 02 30 00 1 5736.113
2011 03 12 02 15 00 1 5736.167
2011 03 12 01 00 00 1 5736.310
2011 03 12 00 45 00 1 5736.342
2011 03 12 00 30 00 1 5736.376
2011 03 12 00 15 00 1 5736.377
2011 03 12 00 00 00 1 5736.466
2011 03 11 23 45 00 1 5736.534
2011 03 11 23 30 00 1 5736.503
2011 03 11 23 00 00 1 5736.615
2011 03 11 22 30 00 1 5736.731
2011 03 11 22 00 00 1 5736.842
2011 03 11 21 30 00 1 5736.890
2011 03 11 21 00 00 1 5736.936
2011 03 11 20 30 00 1 5736.978
2011 03 11 20 00 00 1 5737.011
2011 03 11 19 45 00 1 5737.067
2011 03 11 19 15 00 1 5737.000
2011 03 11 18 45 00 1 5737.012
2011 03 11 18 15 00 1 5737.037
2011 03 11 17 45 00 1 5736.988
2011 03 11 17 15 00 1 5736.926
2011 03 11 15 59 00 2 5736.887
2011 03 11 15 58 00 2 5736.888
2011 03 11 15 57 00 2 5736.857
2011 03 11 15 56 00 2 5736.840
2011 03 11 15 55 00 2 5736.839
2011 03 11 15 54 00 2 5736.814
2011 03 11 15 53 00 2 5736.780
2011 03 11 15 52 00 2 5736.785
2011 03 11 15 51 00 2 5736.803
2011 03 11 15 50 00 2 5736.826
2011 03 11 15 49 00 2 5736.833
2011 03 11 15 48 00 2 5736.838
2011 03 11 15 47 00 2 5736.848
2011 03 11 15 46 00 2 5736.843
2011 03 11 15 45 00 2 5736.854
2011 03 11 15 44 00 2 5736.860
2011 03 11 15 43 00 2 5736.854
2011 03 11 15 42 00 2 5736.853
2011 03 11 15 41 00 2 5736.865
2011 03 11 15 40 00 2 5736.872
2011 03 11 15 39 00 2 5736.849
2011 03 11 15 38 00 2 5736.831
2011 03 11 15 37 00 2 5736.828
2011 03 11 15 36 00 2 5736.820
2011 03 11 15 35 00 2 5736.793
2011 03 11 15 34 00 2 5736.765
2011 03 11 15 33 00 2 5736.750
2011 03 11 15 32 00 2 5736.765
2011 03 11 15 31 00 2 5736.782
2011 03 11 15 30 00 2 5736.783
2011 03 11 15 29 00 2 5736.779
2011 03 11 15 28 00 2 5736.781
2011 03 11 15 27 00 2 5736.791
2011 03 11 15 26 00 2 5736.798
2011 03 11 15 25 00 2 5736.812
2011 03 11 15 24 00 2 5736.832
2011 03 11 15 23 00 2 5736.848
2011 03 11 15 22 00 2 5736.844
2011 03 11 15 21 00 2 5736.831
2011 03 11 15 20 00 2 5736.834
2011 03 11 15 19 00 2 5736.837
2011 03 11 15 18 00 2 5736.846
2011 03 11 15 17 00 2 5736.854
2011 03 11 15 16 00 2 5736.850
2011 03 11 15 15 00 2 5736.845
2011 03 11 15 14 00 2 5736.841
2011 03 11 15 13 00 2 5736.826
2011 03 11 15 12 00 2 5736.819
2011 03 11 15 11 00 2 5736.824
2011 03 11 15 10 00 2 5736.821
2011 03 11 15 09 00 2 5736.817
2011 03 11 15 08 00 2 5736.833
2011 03 11 15 07 00 2 5761.524
2011 03 11 15 06 00 2 5736.831
2011 03 11 15 05 00 2 5736.809
2011 03 11 15 04 00 2 5764.040
2011 03 11 15 03 00 2 5736.818
2011 03 11 15 02 00 2 5736.831
2011 03 11 15 01 00 2 5760.049
2011 03 11 15 00 00 2 5736.821
2011 03 11 14 59 00 2 5736.811
2011 03 11 14 58 00 2 5736.823
2011 03 11 14 57 00 2 5736.826
2011 03 11 14 56 00 2 5736.831
2011 03 11 14 55 00 2 5736.826
2011 03 11 14 54 00 2 5736.792
2011 03 11 14 53 00 2 5736.779
2011 03 11 14 52 00 2 5736.800
2011 03 11 14 51 00 2 5736.826
2011 03 11 14 50 00 2 5736.837
2011 03 11 14 49 00 2 5736.843
2011 03 11 14 48 00 2 5736.841
2011 03 11 14 47 00 2 5736.851
2011 03 11 14 46 00 2 5736.871
2011 03 11 14 45 00 2 5736.845
2011 03 11 14 44 00 2 5736.812
2011 03 11 14 43 00 2 5736.794
2011 03 11 14 42 00 2 5736.770
2011 03 11 14 41 00 2 5736.773
2011 03 11 14 40 00 2 5736.782
2011 03 11 14 39 00 2 5736.773
2011 03 11 14 38 00 2 5736.773
2011 03 11 14 37 00 2 5736.771
2011 03 11 14 36 00 2 5736.776
2011 03 11 14 35 00 2 5736.794
2011 03 11 14 34 00 2 5736.794
2011 03 11 14 33 00 2 5736.801
2011 03 11 14 32 00 2 5736.802
2011 03 11 14 31 00 2 5736.794
2011 03 11 14 30 00 2 5736.780
2011 03 11 14 29 00 2 5736.772
2011 03 11 14 28 00 2 5736.745
2011 03 11 14 27 00 2 5736.747
2011 03 11 14 26 00 2 5736.754
2011 03 11 14 25 00 2 5736.754
2011 03 11 14 24 00 2 5736.773
2011 03 11 14 23 00 2 5736.800
2011 03 11 14 22 00 2 5736.794
2011 03 11 14 21 00 2 5736.793
2011 03 11 14 20 00 2 5736.788
2011 03 11 14 19 00 2 5736.765
2011 03 11 14 18 00 2 5736.763
2011 03 11 14 17 00 2 5736.764
2011 03 11 14 16 00 2 5736.758
2011 03 11 14 15 00 2 5736.773
2011 03 11 14 14 00 2 5736.778
2011 03 11 14 13 00 2 5736.788
2011 03 11 14 12 00 2 5736.786
2011 03 11 14 11 00 2 5736.769
2011 03 11 14 10 00 2 5736.772
2011 03 11 14 09 00 2 5736.753
2011 03 11 14 08 00 2 5736.752
2011 03 11 14 07 00 2 5759.854
2011 03 11 14 06 00 2 5736.763
2011 03 11 14 05 00 2 5736.761
2011 03 11 14 04 00 2 5760.490
2011 03 11 14 03 00 2 5736.793
2011 03 11 14 02 00 2 5736.792
2011 03 11 14 01 00 2 5760.937
2011 03 11 14 00 00 2 5736.801
2011 03 11 11 59 00 2 5736.854
2011 03 11 11 58 00 2 5736.855
2011 03 11 11 57 00 2 5736.847
2011 03 11 11 56 00 2 5736.845
2011 03 11 11 55 00 2 5736.873
2011 03 11 11 54 00 2 5736.894
2011 03 11 11 53 00 2 5736.888
2011 03 11 11 52 00 2 5736.895
2011 03 11 11 51 00 2 5736.871
2011 03 11 11 50 00 2 5736.830
2011 03 11 11 49 00 2 5736.822
2011 03 11 11 48 00 2 5736.810
2011 03 11 11 47 00 2 5736.813
2011 03 11 11 46 00 2 5736.824
2011 03 11 11 45 00 2 5736.815
2011 03 11 11 44 00 2 5736.796
2011 03 11 11 43 00 2 5736.807
2011 03 11 11 42 00 2 5736.812
2011 03 11 11 41 00 2 5736.782
2011 03 11 11 40 00 2 5736.782
2011 03 11 11 39 00 2 5736.789
2011 03 11 11 38 00 2 5736.779
2011 03 11 11 37 00 2 5736.772
2011 03 11 11 36 00 2 5736.799
2011 03 11 11 35 00 2 5736.826
2011 03 11 11 34 00 2 5736.806
2011 03 11 11 33 00 2 5736.789
2011 03 11 11 32 00 2 5736.792
2011 03 11 11 31 00 2 5736.788
2011 03 11 11 30 00 2 5736.794
2011 03 11 11 29 00 2 5736.814
2011 03 11 11 28 00 2 5736.812
2011 03 11 11 27 00 2 5736.826
2011 03 11 11 26 00 2 5736.841
2011 03 11 11 25 00 2 5736.834
2011 03 11 11 24 00 2 5736.828
2011 03 11 11 23 00 2 5736.831
2011 03 11 11 22 00 2 5736.826
2011 03 11 11 21 00 2 5736.812
2011 03 11 11 20 00 2 5736.802
2011 03 11 11 19 00 2 5736.785
2011 03 11 11 18 00 2 5736.838
2011 03 11 11 17 00 2 5736.854
2011 03 11 11 16 00 2 5736.799
2011 03 11 11 15 00 2 5736.784
2011 03 11 11 14 00 2 5736.811
2011 03 11 11 13 00 2 5736.805
2011 03 11 11 12 00 2 5736.767
2011 03 11 11 11 00 2 5736.769
2011 03 11 11 10 00 2 5736.791
2011 03 11 11 09 00 2 5736.828
2011 03 11 11 08 00 2 5736.839
2011 03 11 11 07 00 2 5761.641
2011 03 11 11 06 00 2 5736.864
2011 03 11 11 05 00 2 5736.893
2011 03 11 11 04 00 2 5758.174
2011 03 11 11 03 00 2 5736.879
2011 03 11 11 02 00 2 5736.906
2011 03 11 11 01 00 2 5760.587
2011 03 11 11 00 00 2 5736.921
2011 03 11 10 59 00 2 5736.890
2011 03 11 10 58 00 2 5736.836
2011 03 11 10 57 00 2 5736.805
2011 03 11 10 56 00 2 5736.802
2011 03 11 10 55 00 2 5736.819
2011 03 11 10 54 00 2 5736.796
2011 03 11 10 53 00 2 5736.751
2011 03 11 10 52 00 2 5736.739
2011 03 11 10 51 00 2 5736.746
2011 03 11 10 50 00 2 5736.750
2011 03 11 10 49 00 2 5736.746
2011 03 11 10 48 00 2 5736.754
2011 03 11 10 47 00 2 5736.758
2011 03 11 10 46 00 2 5736.771
2011 03 11 10 45 00 2 5736.779
2011 03 11 10 44 00 2 5736.792
2011 03 11 10 43 00 2 5736.781
2011 03 11 10 42 00 2 5736.830
2011 03 11 10 41 00 2 5736.865
2011 03 11 10 40 00 2 5736.852
2011 03 11 10 39 00 2 5736.836
2011 03 11 10 38 00 2 5736.839
2011 03 11 10 37 00 2 5736.824
2011 03 11 10 36 00 2 5736.829
2011 03 11 10 35 00 2 5736.833
2011 03 11 10 34 00 2 5736.837
2011 03 11 10 33 00 2 5736.845
2011 03 11 10 32 00 2 5736.859
2011 03 11 10 31 00 2 5736.872
2011 03 11 10 30 00 2 5736.874
2011 03 11 10 29 00 2 5736.881
2011 03 11 10 28 00 2 5736.879
2011 03 11 10 27 00 2 5736.867
2011 03 11 10 26 00 2 5736.867
2011 03 11 10 25 00 2 5736.858
2011 03 11 10 24 00 2 5736.876
2011 03 11 10 23 00 2 5736.886
2011 03 11 10 22 00 2 5736.875
2011 03 11 10 21 00 2 5736.857
2011 03 11 10 20 00 2 5736.858
2011 03 11 10 19 00 2 5736.862
2011 03 11 10 18 00 2 5736.833
2011 03 11 10 17 00 2 5736.822
2011 03 11 10 16 00 2 5736.827
2011 03 11 10 15 00 2 5736.843
2011 03 11 10 14 00 2 5736.828
2011 03 11 10 13 00 2 5736.814
2011 03 11 10 12 00 2 5736.795
2011 03 11 10 11 00 2 5736.792
2011 03 11 10 10 00 2 5736.800
2011 03 11 10 09 00 2 5736.823
2011 03 11 10 08 00 2 5736.811
2011 03 11 10 07 00 2 5753.523
2011 03 11 10 06 00 2 5736.824
2011 03 11 10 05 00 2 5736.837
2011 03 11 10 04 00 2 5752.940
2011 03 11 10 03 00 2 5736.828
2011 03 11 10 02 00 2 5736.833
2011 03 11 10 01 00 2 5756.662
2011 03 11 10 00 00 2 5736.840
2011 03 11 09 59 00 2 5736.838
2011 03 11 09 58 00 2 5736.844
2011 03 11 09 57 00 2 5736.837
2011 03 11 09 56 00 2 5736.814
2011 03 11 09 55 00 2 5736.815
2011 03 11 09 54 00 2 5736.808
2011 03 11 09 53 00 2 5736.823
2011 03 11 09 52 00 2 5736.808
2011 03 11 09 51 00 2 5736.810
2011 03 11 09 50 00 2 5736.797
2011 03 11 09 49 00 2 5736.797
2011 03 11 09 48 00 2 5736.811
2011 03 11 09 47 00 2 5736.787
2011 03 11 09 46 00 2 5736.800
2011 03 11 09 45 00 2 5736.798
2011 03 11 09 44 00 2 5736.817
2011 03 11 09 43 00 2 5736.833
2011 03 11 09 42 00 2 5736.816
2011 03 11 09 41 00 2 5736.822
2011 03 11 09 40 00 2 5736.810
2011 03 11 09 39 00 2 5736.798
2011 03 11 09 38 00 2 5736.807
2011 03 11 09 37 00 2 5736.823
2011 03 11 09 36 00 2 5736.839
2011 03 11 09 35 00 2 5736.824
2011 03 11 09 34 00 2 5736.811
2011 03 11 09 33 00 2 5736.811
2011 03 11 09 32 00 2 5736.805
2011 03 11 09 31 00 2 5736.803
2011 03 11 09 30 00 2 5736.816
2011 03 11 09 29 00 2 5736.832
2011 03 11 09 28 00 2 5736.832
2011 03 11 09 27 00 2 5736.825
2011 03 11 09 26 00 2 5736.817
2011 03 11 09 25 00 2 5736.833
2011 03 11 09 24 00 2 5736.849
2011 03 11 09 23 00 2 5736.851
2011 03 11 09 22 00 2 5736.862
2011 03 11 09 21 00 2 5736.857
2011 03 11 09 20 00 2 5736.841
2011 03 11 09 19 00 2 5736.834
2011 03 11 09 18 00 2 5736.827
2011 03 11 09 17 00 2 5736.834
2011 03 11 09 16 00 2 5736.826
2011 03 11 09 15 00 2 5736.772
2011 03 11 09 14 00 2 5736.757
2011 03 11 09 13 00 2 5736.753
2011 03 11 09 12 00 2 5736.732
2011 03 11 09 11 00 2 5736.748
2011 03 11 09 10 00 2 5736.753
2011 03 11 09 09 00 2 5736.711
2011 03 11 09 08 00 2 5736.700
2011 03 11 09 07 00 2 5753.628
2011 03 11 09 06 00 2 5736.725
2011 03 11 09 05 00 2 5736.736
2011 03 11 09 04 00 2 5756.509
2011 03 11 09 03 00 2 5736.800
2011 03 11 09 02 00 2 5736.791
2011 03 11 09 01 00 2 5753.220
2011 03 11 09 00 00 2 5736.836
2011 03 11 08 59 00 2 5726.257
2011 03 11 08 58 00 2 5767.882
2011 03 11 08 57 00 2 5736.853
2011 03 11 08 56 00 2 5736.808
2011 03 11 08 55 00 2 5736.820
2011 03 11 08 54 00 2 5736.830
2011 03 11 08 53 00 2 5736.779
2011 03 11 08 52 00 2 5736.786
2011 03 11 08 51 00 2 5736.832
2011 03 11 08 50 00 2 5736.797
2011 03 11 08 49 00 2 5736.760
2011 03 11 08 48 00 2 5736.789
2011 03 11 08 47 00 2 5736.781
2011 03 11 08 46 00 2 5736.714
2011 03 11 08 45 00 2 5736.722
2011 03 11 08 44 00 2 5736.781
2011 03 11 08 43 00 2 5722.214
